hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
יְהוָ֥ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,7,3240
אֱלֹהֶ֖יךָ,H430,’ĕ·lō·he·ḵā,your God,N‑mpc | 2ms,H430,Dueteronomy,7,3241
לְפָנֶ֑יךָ,H6440,lə·p̄ā·ne·ḵā;,over to you,Prep‑l | N‑cpc | 2ms,H6440,Dueteronomy,7,3242
וְהָמָם֙,H2000,wə·hā·mām,and will inflict upon them,Conj‑w | V‑Qal‑ConjPerf‑3ms | 3mp,H2000,Dueteronomy,7,3243
מְהוּמָ֣ה,H4103,mə·hū·māh,destruction,N‑fs,H4103,Dueteronomy,7,3244
גְדֹלָ֔ה,H1419,"ḡə·ḏō·lāh,",mighty,Adj‑fs,H1419,Dueteronomy,7,3245
עַ֖ד,H5704,‘aḏ,until,Prep,H5704,Dueteronomy,7,3246
הִשָּׁמְדָֽם׃,H8045,hiš·šā·mə·ḏām.,they are destroyed,V‑Nifal‑Inf | 3mp,H8045,Dueteronomy,7,3247
מַלְכֵיהֶם֙,H4428,mal·ḵê·hem,their kings,N‑mpc | 3mp,H4428,Dueteronomy,7,3248
בְּיָדֶ֔ךָ,H3027,"bə·yā·ḏe·ḵā,",into your hand,Prep‑b | N‑fsc | 2ms,H3027,Dueteronomy,7,3249
וְהַאֲבַדְתָּ֣,H6,wə·ha·’ă·ḇaḏ·tā,and you will destroy,Conj‑w | V‑Hifil‑ConjPerf‑2ms,H6,Dueteronomy,7,3250
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,7,3251
שְׁמָ֔ם,H8034,"šə·mām,",their name,N‑msc | 3mp,H8034,Dueteronomy,7,3252
מִתַּ֖חַת,H8478,mit·ta·ḥaṯ,from under,Prep‑m,H8478,Dueteronomy,7,3253
הַשָּׁמָ֑יִם,H8064,haš·šā·mā·yim;,heaven,Art | N‑mp,H8064,Dueteronomy,7,3254
לֹֽא־,H3808,lō-,not,Adv‑NegPrt,H3808,Dueteronomy,7,3255
יִתְיַצֵּ֥ב,H3320,yiṯ·yaṣ·ṣêḇ,shall be able to stand,V‑Hitpael‑Imperf‑3ms,H3320,Dueteronomy,7,3256
אִישׁ֙,H376,’îš,man,N‑ms,H376,Dueteronomy,7,3257
בְּפָנֶ֔יךָ,H6440,"bə·p̄ā·ne·ḵā,",against you,Prep‑b | N‑cpc | 2ms,H6440,Dueteronomy,7,3258
עַ֥ד,H5704,‘aḏ,until,Prep,H5704,Dueteronomy,7,3259
הִשְׁמִֽדְךָ֖,H8045,hiš·miḏ·ḵā,you have destroyed,V‑Hifil‑Inf | 2ms,H8045,Dueteronomy,7,3260
אֹתָֽם׃,H853,’ō·ṯām.,them,DirObjM | 3mp,H853,Dueteronomy,7,3261
אֱלֹהֵיהֶ֖ם,H430,’ĕ·lō·hê·hem,of their gods,N‑mpc | 3mp,H430,Dueteronomy,7,3262
תִּשְׂרְפ֣וּן,H8313,tiś·rə·p̄ūn,You shall burn,V‑Qal‑Imperf‑2mp | Pn,H8313,Dueteronomy,7,3263
בָּאֵ֑שׁ,H784,bā·’êš;,with fire,"Prep‑b, Art | N‑cs",H784,Dueteronomy,7,3264
לֹֽא־,H3808,lō-,not,Adv‑NegPrt,H3808,Dueteronomy,7,3265
תַחְמֹד֩,H2530,ṯaḥ·mōḏ,you shall covet,V‑Qal‑Imperf‑2ms,H2530,Dueteronomy,7,3266
כֶּ֨סֶף,H3701,ke·sep̄,the silver,N‑ms,H3701,Dueteronomy,7,3267
וְזָהָ֤ב,H2091,wə·zā·hāḇ,or gold,Conj‑w | N‑ms,H2091,Dueteronomy,7,3268
עֲלֵיהֶם֙,H5921,‘ă·lê·hem,[that is] on them,Prep | 3mp,H5921,Dueteronomy,7,3269
וְלָקַחְתָּ֣,H3947,wə·lā·qaḥ·tā,nor take [it],Conj‑w | V‑Qal‑ConjPerf‑2ms,H3947,Dueteronomy,7,3270
פֶּ֚ן,H6435,pen,lest,Conj,H6435,Dueteronomy,7,3271
תִּוָּקֵ֣שׁ,H3369,tiw·wā·qêš,you be snared,V‑Nifal‑Imperf‑2ms,H3369,Dueteronomy,7,3272
כִּ֧י,H3588,kî,for,Conj,H3588,Dueteronomy,7,3273
תוֹעֲבַ֛ת,H8441,ṯō·w·‘ă·ḇaṯ,an abomination to,N‑fsc,H8441,Dueteronomy,7,3274
יְהוָ֥ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,7,3275
אֱלֹהֶ֖יךָ,H430,’ĕ·lō·he·ḵā,your God,N‑mpc | 2ms,H430,Dueteronomy,7,3276
הֽוּא׃,H1931,hū.,it [is],Pro‑3ms,H1931,Dueteronomy,7,3277
תָבִ֤יא,H935,ṯā·ḇî,shall you bring,V‑Hifil‑Imperf‑2ms,H935,Dueteronomy,7,3278
תֽוֹעֵבָה֙,H8441,ṯō·w·‘ê·ḇāh,an abomination,N‑fs,H8441,Dueteronomy,7,3279
אֶל־,H413,’el-,into,Prep,H413,Dueteronomy,7,3280
בֵּיתֶ֔ךָ,H1004,"bê·ṯe·ḵā,",your house,N‑msc | 2ms,H1004,Dueteronomy,7,3281
וְהָיִ֥יתָ,H1961,wə·hā·yî·ṯā,and lest you be,Conj‑w | V‑Qal‑ConjPerf‑2ms,H1961,Dueteronomy,7,3282
חֵ֖רֶם,H2764,ḥê·rem,doomed to destruction,N‑ms,H2764,Dueteronomy,7,3283
כָּמֹ֑הוּ,H3644,kā·mō·hū;,like it,Prep | 3ms,H3644,Dueteronomy,7,3284
שַׁקֵּ֧ץ ׀,H8262,šaq·qêṣ,utterly,V‑Piel‑InfAbs,H8262,Dueteronomy,7,3285
תְּשַׁקְּצֶ֛נּוּ,H8262,tə·šaq·qə·ṣen·nū,You shall detest it,V‑Piel‑Imperf‑2ms | 3mse,H8262,Dueteronomy,7,3286
וְתַעֵ֥ב ׀,H8581,wə·ṯa·‘êḇ,and utterly,Conj‑w | V‑Piel‑InfAbs,H8581,Dueteronomy,7,3287
תְּֽתַעֲבֶ֖נּוּ,H8581,tə·ṯa·‘ă·ḇen·nū,abhor it,V‑Piel‑Imperf‑2ms | 3mse,H8581,Dueteronomy,7,3288
כִּי־,H3588,kî-,for,Conj,H3588,Dueteronomy,7,3289
חֵ֥רֶם,H2764,ḥê·rem,an accursed thing,N‑ms,H2764,Dueteronomy,7,3290
הֽוּא׃,H1931,hū.,it [is],Pro‑3ms,H1931,Dueteronomy,7,3291
הַמִּצְוָ֗ה,H4687,"ham·miṣ·wāh,",commandment,Art | N‑fs,H4687,Dueteronomy,8,3292
אֲשֶׁ֨ר,H834,’ă·šer,which,Pro‑r,H834,Dueteronomy,8,3293
אָנֹכִ֧י,H595,’ā·nō·ḵî,I,Pro‑1cs,H595,Dueteronomy,8,3294
מְצַוְּךָ֛,H6680,mə·ṣaw·wə·ḵā,command you,V‑Piel‑Prtcpl‑msc | 2ms,H6680,Dueteronomy,8,3295
הַיּ֖וֹם,H3117,hay·yō·wm,today,Art | N‑ms,H3117,Dueteronomy,8,3296
תִּשְׁמְר֣וּן,H8104,tiš·mə·rūn,you must be careful,V‑Qal‑Imperf‑2mp | Pn,H8104,Dueteronomy,8,3297
לַעֲשׂ֑וֹת,H6213,la·‘ă·śō·wṯ;,to observe,Prep‑l | V‑Qal‑Inf,H6213,Dueteronomy,8,3298
לְמַ֨עַן,H4616,lə·ma·‘an,that,Conj,H4616,Dueteronomy,8,3299
תִּֽחְי֜וּן,H2421,tiḥ·yūn,you may live,V‑Qal‑Imperf‑2mp | Pn,H2421,Dueteronomy,8,3300
וּרְבִיתֶ֗ם,H7235,"ū·rə·ḇî·ṯem,",and multiply,Conj‑w | V‑Qal‑ConjPerf‑2mp,H7235,Dueteronomy,8,3301
וּבָאתֶם֙,H935,ū·ḇā·ṯem,and go in,Conj‑w | V‑Qal‑ConjPerf‑2mp,H935,Dueteronomy,8,3302
וִֽירִשְׁתֶּ֣ם,H3423,wî·riš·tem,and possess,Conj‑w | V‑Qal‑ConjPerf‑2mp,H3423,Dueteronomy,8,3303
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,8,3304
הָאָ֔רֶץ,H776,"hā·’ā·reṣ,",the land,Art | N‑fs,H776,Dueteronomy,8,3305
אֲשֶׁר־,H834,’ă·šer-,of which,Pro‑r,H834,Dueteronomy,8,3306
נִשְׁבַּ֥ע,H7650,niš·ba‘,swore,V‑Nifal‑Perf‑3ms,H7650,Dueteronomy,8,3307
יְהוָ֖ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,8,3308
לַאֲבֹתֵיכֶֽם׃,H1,la·’ă·ḇō·ṯê·ḵem.,to your fathers,Prep‑l | N‑mpc | 2mp,H1,Dueteronomy,8,3309
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,8,3310
כָּל־,H3605,kāl-,all,N‑msc,H3605,Dueteronomy,8,3311
הַדֶּ֗רֶךְ,H1870,"had·de·reḵ,",the way,Art | N‑cs,H1870,Dueteronomy,8,3312
אֲשֶׁ֨ר,H834,’ă·šer,that,Pro‑r,H834,Dueteronomy,8,3313
הֹלִֽיכֲךָ֜,H1980,hō·lî·ḵă·ḵā,led you,V‑Hifil‑Perf‑3ms | 2ms,H1980,Dueteronomy,8,3314
יְהוָ֧ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,8,3315
אֱלֹהֶ֛יךָ,H430,’ĕ·lō·he·ḵā,your God,N‑mpc | 2ms,H430,Dueteronomy,8,3316
זֶ֛ה,H2088,zeh,this [is],Pro‑ms,H2088,Dueteronomy,8,3317
אַרְבָּעִ֥ים,H705,’ar·bā·‘îm,forty,Number‑cp,H705,Dueteronomy,8,3318
שָׁנָ֖ה,H8141,šā·nāh,years,N‑fs,H8141,Dueteronomy,8,3319
בַּמִּדְבָּ֑ר,H4057,bam·miḏ·bār;,in the wilderness,"Prep‑b, Art | N‑ms",H4057,Dueteronomy,8,3320
לְמַ֨עַן,H4616,lə·ma·‘an,to,Conj,H4616,Dueteronomy,8,3321
עַנֹּֽתְךָ֜,H6031,‘an·nō·ṯə·ḵā,humble you,V‑Piel‑Inf | 2ms,H6031,Dueteronomy,8,3322
לְנַסֹּֽתְךָ֗,H5254,"lə·nas·sō·ṯə·ḵā,",and test you,Prep‑l | V‑Piel‑Inf | 2ms,H5254,Dueteronomy,8,3323
לָדַ֜עַת,H3045,lā·ḏa·‘aṯ,to know,Prep‑l | V‑Qal‑Inf,H3045,Dueteronomy,8,3324
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,8,3325
אֲשֶׁ֧ר,H834,’ă·šer,what [was],Pro‑r,H834,Dueteronomy,8,3326
בִּֽלְבָבְךָ֛,H3824,bil·ḇā·ḇə·ḵā,in your heart,Prep‑b | N‑msc | 2ms,H3824,Dueteronomy,8,3327
הֲתִשְׁמֹ֥ר,H8104,hă·ṯiš·mōr,whether you would keep,V‑Qal‑Imperf‑2ms,H8104,Dueteronomy,8,3328
(מִצְוֺתָ֖יו),H4687,miṣ·wō·ṯāw,His commandments,N‑fpc | 3ms,H4687,Dueteronomy,8,3329
אִם־,H518,’im-,or,Conj,H518,Dueteronomy,8,3330
לֹֽא׃,H3808,lō.,not,Adv‑NegPrt,H3808,Dueteronomy,8,3331
וַיַּרְעִבֶךָ֒,H7456,way·yar·‘i·ḇe·ḵā,and allowed you to hunger,Conj‑w | V‑Hifil‑ConsecImperf‑3ms | 2ms,H7456,Dueteronomy,8,3332
וַיַּֽאֲכִֽלְךָ֤,H398,way·ya·’ă·ḵil·ḵā,and fed you,Conj‑w | V‑Hifil‑ConsecImperf‑3ms | 2ms,H398,Dueteronomy,8,3333
אֶת‪‬‪‬,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,8,3334
הַמָּן֙,H4478,ham·mān,with manna,Art | N‑ms,H4478,Dueteronomy,8,3335
אֲשֶׁ֣ר,H834,’ă·šer,which,Pro‑r,H834,Dueteronomy,8,3336
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Dueteronomy,8,3337
יָדַ֔עְתָּ,H3045,"yā·ḏa‘·tā,",you did know,V‑Qal‑Perf‑2ms,H3045,Dueteronomy,8,3338
וְלֹ֥א,H3808,wə·lō,nor,Conj‑w | Adv‑NegPrt,H3808,Dueteronomy,8,3339
יָדְע֖וּן,H3045,yā·ḏə·‘ūn,did know,V‑Qal‑Perf‑3cp | Pn,H3045,Dueteronomy,8,3340
אֲבֹתֶ֑יךָ,H1,’ă·ḇō·ṯe·ḵā;,your fathers,N‑mpc | 2ms,H1,Dueteronomy,8,3341
לְמַ֣עַן,H4616,lə·ma·‘an,that,Conj,H4616,Dueteronomy,8,3342
הוֹדִֽעֲךָ֗,H3045,"hō·w·ḏi·‘ă·ḵā,",He might make you know,V‑Hifil‑Inf | 2ms,H3045,Dueteronomy,8,3343
כִּ֠י,H3588,kî,that,Conj,H3588,Dueteronomy,8,3344
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Dueteronomy,8,3345
עַל־,H5921,‘al-,by,Prep,H5921,Dueteronomy,8,3346
הַלֶּ֤חֶם,H3899,hal·le·ḥem,bread,Art | N‑ms,H3899,Dueteronomy,8,3347
לְבַדּוֹ֙,H905,lə·ḇad·dōw,alone,Prep‑l | N‑msc | 3ms,H905,Dueteronomy,8,3348
יִחְיֶ֣ה,H2421,yiḥ·yeh,shall live,V‑Qal‑Imperf‑3ms,H2421,Dueteronomy,8,3349
הָֽאָדָ֔ם,H120,"hā·’ā·ḏām,",man,Art | N‑ms,H120,Dueteronomy,8,3350
כִּ֛י,H3588,kî,but,Conj,H3588,Dueteronomy,8,3351
עַל־,H5921,‘al-,by,Prep,H5921,Dueteronomy,8,3352
כָּל־,H3605,kāl-,every [word],N‑msc,H3605,Dueteronomy,8,3353
מוֹצָ֥א,H4161,mō·w·ṣā,that proceeds from,N‑msc,H4161,Dueteronomy,8,3354
פִֽי־,H6310,p̄î-,the mouth,N‑msc,H6310,Dueteronomy,8,3355
יְהוָ֖ה,H3068,Yah·weh,of Yahweh,N‑proper‑ms,H3068,Dueteronomy,8,3356
יִחְיֶ֥ה,H2421,yiḥ·yeh,lives,V‑Qal‑Imperf‑3ms,H2421,Dueteronomy,8,3357
הָאָדָֽם׃,H120,hā·’ā·ḏām.,man,Art | N‑ms,H120,Dueteronomy,8,3358
לֹ֤א,H3808,lō,not,Adv‑NegPrt,H3808,Dueteronomy,8,3359
בָֽלְתָה֙,H1086,ḇā·lə·ṯāh,did wear out,V‑Qal‑Perf‑3fs,H1086,Dueteronomy,8,3360
מֵֽעָלֶ֔יךָ,H5921,"mê·‘ā·le·ḵā,",on you,Prep‑m | 2ms,H5921,Dueteronomy,8,3361
וְרַגְלְךָ֖,H7272,wə·raḡ·lə·ḵā,and your foot,Conj‑w | N‑fsc | 2ms,H7272,Dueteronomy,8,3362
לֹ֣א,H3808,lō,nor,Adv‑NegPrt,H3808,Dueteronomy,8,3363
בָצֵ֑קָה,H1216,ḇā·ṣê·qāh;,did swell,V‑Qal‑Perf‑3fs,H1216,Dueteronomy,8,3364
זֶ֖ה,H2088,zeh,this [is],Pro‑ms,H2088,Dueteronomy,8,3365
אַרְבָּעִ֥ים,H705,’ar·bā·‘îm,forty,Number‑cp,H705,Dueteronomy,8,3366
שָׁנָֽה׃,H8141,šā·nāh.,years,N‑fs,H8141,Dueteronomy,8,3367
עִם־,H5973,‘im-,in,Prep,H5973,Dueteronomy,8,3368
לְבָבֶ֑ךָ,H3824,lə·ḇā·ḇe·ḵā;,your heart,N‑msc | 2ms,H3824,Dueteronomy,8,3369
כִּ֗י,H3588,"kî,",that,Conj,H3588,Dueteronomy,8,3370
כַּאֲשֶׁ֨ר,H834,ka·’ă·šer,as,Prep‑k | Pro‑r,H834,Dueteronomy,8,3371
יְיַסֵּ֥ר,H3256,yə·yas·sêr,chastens,V‑Piel‑Imperf‑3ms,H3256,Dueteronomy,8,3372
אִישׁ֙,H376,’îš,a man,N‑ms,H376,Dueteronomy,8,3373
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,8,3374
בְּנ֔וֹ,H1121,"bə·nōw,",his son,N‑msc | 3ms,H1121,Dueteronomy,8,3375
יְהוָ֥ה,H3068,Yah·weh,[so] Yahweh,N‑proper‑ms,H3068,Dueteronomy,8,3376
אֱלֹהֶ֖יךָ,H430,’ĕ·lō·he·ḵā,your God,N‑mpc | 2ms,H430,Dueteronomy,8,3377
מְיַסְּרֶֽךָּ׃,H3256,mə·yas·sə·re·kā.,chastens you,V‑Piel‑Prtcpl‑msc | 2mse,H3256,Dueteronomy,8,3378
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,8,3379
מִצְוֺ֖ת,H4687,miṣ·wōṯ,the commandments of,N‑fpc,H4687,Dueteronomy,8,3380
יְהוָ֣ה,H3069,Yah·weh,Yahweh,N‑proper‑ms,H3069,Dueteronomy,8,3381
אֱלֹהֶ֑יךָ,H430,’ĕ·lō·he·ḵā;,your God,N‑mpc | 2ms,H430,Dueteronomy,8,3382
לָלֶ֥כֶת,H1980,lā·le·ḵeṯ,to walk,Prep‑l | V‑Qal‑Inf,H1980,Dueteronomy,8,3383
בִּדְרָכָ֖יו,H1870,biḏ·rā·ḵāw,in His ways,Prep‑b | N‑cpc | 3ms,H1870,Dueteronomy,8,3384
וּלְיִרְאָ֥ה,H3372,ū·lə·yir·’āh,and to fear,"Conj‑w, Prep‑l | V‑Qal‑Inf | 3fs",H3372,Dueteronomy,8,3385
אֹתֽוֹ׃,H853,’ō·ṯōw.,Him,DirObjM | 3ms,H853,Dueteronomy,8,3386
יְהוָ֣ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,8,3387
אֱלֹהֶ֔יךָ,H430,"’ĕ·lō·he·ḵā,",your God,N‑mpc | 2ms,H430,Dueteronomy,8,3388
מְבִֽיאֲךָ֖,H935,mə·ḇî·’ă·ḵā,is bringing you,V‑Hifil‑Prtcpl‑msc | 2ms,H935,Dueteronomy,8,3389
אֶל־,H413,’el-,into,Prep,H413,Dueteronomy,8,3390
אֶ֣רֶץ,H776,’e·reṣ,a land,N‑fs,H776,Dueteronomy,8,3391
טוֹבָ֑ה,H2896,ṭō·w·ḇāh;,good,Adj‑fs,H2896,Dueteronomy,8,3392
אֶ֚רֶץ,H776,’e·reṣ,a land,N‑fsc,H776,Dueteronomy,8,3393
נַ֣חֲלֵי,H5158,na·ḥă·lê,of brooks,N‑mpc,H5158,Dueteronomy,8,3394
מָ֔יִם,H4325,"mā·yim,",of water,N‑mp,H4325,Dueteronomy,8,3395
עֲיָנֹת֙,H5869,‘ă·yā·nōṯ,of fountains,N‑cp,H5869,Dueteronomy,8,3396
וּתְהֹמֹ֔ת,H8415,"ū·ṯə·hō·mōṯ,",and springs,Conj‑w | N‑cp,H8415,Dueteronomy,8,3397
יֹצְאִ֥ים,H3318,yō·ṣə·’îm,that flow out,V‑Qal‑Prtcpl‑mp,H3318,Dueteronomy,8,3398
בַּבִּקְעָ֖ה,H1237,bab·biq·‘āh,of valleys,"Prep‑b, Art | N‑fs",H1237,Dueteronomy,8,3399
וּבָהָֽר׃,H2022,ū·ḇā·hār.,and hills,"Conj‑w, Prep, Art | N‑ms",H2022,Dueteronomy,8,3400
חִטָּה֙,H2406,ḥiṭ·ṭāh,of wheat,N‑fs,H2406,Dueteronomy,8,3401
וּשְׂעֹרָ֔ה,H8184,"ū·śə·‘ō·rāh,",and barley,Conj‑w | N‑fs,H8184,Dueteronomy,8,3402
וְגֶ֥פֶן,H1612,wə·ḡe·p̄en,and of vines,Conj‑w | N‑cs,H1612,Dueteronomy,8,3403
וּתְאֵנָ֖ה,H8384,ū·ṯə·’ê·nāh,and fig trees,Conj‑w | N‑fs,H8384,Dueteronomy,8,3404
וְרִמּ֑וֹן,H7416,wə·rim·mō·wn;,and pomegranates,Conj‑w | N‑ms,H7416,Dueteronomy,8,3405
אֶֽרֶץ־,H776,’e·reṣ-,a land,N‑fsc,H776,Dueteronomy,8,3406
זֵ֥ית,H2132,zêṯ,of olive,N‑msc,H2132,Dueteronomy,8,3407
שֶׁ֖מֶן,H8081,še·men,oil,N‑ms,H8081,Dueteronomy,8,3408
וּדְבָֽשׁ׃,H1706,ū·ḏə·ḇāš.,and honey,Conj‑w | N‑ms,H1706,Dueteronomy,8,3409
אֲשֶׁ֨ר,H834,’ă·šer,in which,Pro‑r,H834,Dueteronomy,8,3410
לֹ֤א,H3808,lō,without,Adv‑NegPrt,H3808,Dueteronomy,8,3411
בְמִסְכֵּנֻת֙,H4544,ḇə·mis·kê·nuṯ,scarcity,Prep‑b | N‑fs,H4544,Dueteronomy,8,3412
תֹּֽאכַל־,H398,tō·ḵal-,you will eat,V‑Qal‑Imperf‑2ms,H398,Dueteronomy,8,3413
לֶ֔חֶם,H3899,"le·ḥem,",bread,N‑ms,H3899,Dueteronomy,8,3414
לֹֽא־,H3808,lō-,nothing,Adv‑NegPrt,H3808,Dueteronomy,8,3415
תֶחְסַ֥ר,H2637,ṯeḥ·sar,you will lack,V‑Qal‑Imperf‑2ms,H2637,Dueteronomy,8,3416
כֹּ֖ל,H3605,kōl,any,N‑ms,H3605,Dueteronomy,8,3417
אֶ֚רֶץ,H776,’e·reṣ,a land,N‑fs,H776,Dueteronomy,8,3418
אֲשֶׁ֣ר,H834,’ă·šer,whose,Pro‑r,H834,Dueteronomy,8,3419
אֲבָנֶ֣יהָ,H68,’ă·ḇā·ne·hā,stones,N‑fpc | 3fs,H68,Dueteronomy,8,3420
בַרְזֶ֔ל,H1270,"ḇar·zel,",[are] iron,N‑ms,H1270,Dueteronomy,8,3421
וּמֵהֲרָרֶ֖יהָ,H2042,ū·mê·hă·rā·re·hā,and out of whose hills,"Conj‑w, Prep‑m | N‑mpc | 3fs",H2042,Dueteronomy,8,3422
תַּחְצֹ֥ב,H2672,taḥ·ṣōḇ,you can dig,V‑Qal‑Imperf‑2ms,H2672,Dueteronomy,8,3423
נְחֹֽשֶׁת׃,H5178,nə·ḥō·šeṯ.,copper,N‑fs,H5178,Dueteronomy,8,3424
וְשָׂבָ֑עְתָּ,H7646,wə·śā·ḇā·‘ə·tā;,and are full,Conj‑w | V‑Qal‑ConjPerf‑2ms,H7646,Dueteronomy,8,3425
וּבֵֽרַכְתָּ֙,H1288,ū·ḇê·raḵ·tā,then you shall bless,Conj‑w | V‑Piel‑ConjPerf‑2ms,H1288,Dueteronomy,8,3426
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,8,3427
יְהוָ֣ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,8,3428
אֱלֹהֶ֔יךָ,H430,"’ĕ·lō·he·ḵā,",your God,N‑mpc | 2ms,H430,Dueteronomy,8,3429
עַל־,H5921,‘al-,for,Prep,H5921,Dueteronomy,8,3430
הָאָ֥רֶץ,H776,hā·’ā·reṣ,the land,Art | N‑fs,H776,Dueteronomy,8,3431
הַטֹּבָ֖ה,H2896,haṭ·ṭō·ḇāh,good,Art | Adj‑fs,H2896,Dueteronomy,8,3432
אֲשֶׁ֥ר,H834,’ă·šer,which,Pro‑r,H834,Dueteronomy,8,3433
נָֽתַן־,H5414,nā·ṯan-,He has given,V‑Qal‑Perf‑3ms,H5414,Dueteronomy,8,3434
פֶּן־,H6435,pen-,not,Conj,H6435,Dueteronomy,8,3435
תִּשְׁכַּ֖ח,H7911,tiš·kaḥ,that you do forget,V‑Qal‑Imperf‑2ms,H7911,Dueteronomy,8,3436
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,8,3437
יְהוָ֣ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,8,3438
אֱלֹהֶ֑יךָ,H430,’ĕ·lō·he·ḵā;,your God,N‑mpc | 2ms,H430,Dueteronomy,8,3439
לְבִלְתִּ֨י,H1115,lə·ḇil·tî,by not,Prep‑l,H1115,Dueteronomy,8,3440
שְׁמֹ֤ר,H8104,šə·mōr,keeping,V‑Qal‑Inf,H8104,Dueteronomy,8,3441
מִצְוֺתָיו֙,H4687,miṣ·wō·ṯāw,His commandments,N‑fpc | 3ms,H4687,Dueteronomy,8,3442
וּמִשְׁפָּטָ֣יו,H4941,ū·miš·pā·ṭāw,and His judgments,Conj‑w | N‑mpc | 3ms,H4941,Dueteronomy,8,3443
וְחֻקֹּתָ֔יו,H2708,"wə·ḥuq·qō·ṯāw,",and His statutes,Conj‑w | N‑fpc | 3ms,H2708,Dueteronomy,8,3444
אֲשֶׁ֛ר,H834,’ă·šer,which,Pro‑r,H834,Dueteronomy,8,3445
אָנֹכִ֥י,H595,’ā·nō·ḵî,I,Pro‑1cs,H595,Dueteronomy,8,3446
מְצַוְּךָ֖,H6680,mə·ṣaw·wə·ḵā,command you,V‑Piel‑Prtcpl‑msc | 2ms,H6680,Dueteronomy,8,3447
הַיּֽוֹם׃,H3117,hay·yō·wm.,today,Art | N‑ms,H3117,Dueteronomy,8,3448
תֹּאכַ֖ל,H398,tō·ḵal,you have eaten,V‑Qal‑Imperf‑2ms,H398,Dueteronomy,8,3449
וְשָׂבָ֑עְתָּ,H7646,wə·śā·ḇā·‘ə·tā;,and are full,Conj‑w | V‑Qal‑ConjPerf‑2ms,H7646,Dueteronomy,8,3450
וּבָתִּ֥ים,H1004,ū·ḇāt·tîm,and houses,Conj‑w | N‑mp,H1004,Dueteronomy,8,3451
טוֹבִ֛ים,H2896,ṭō·w·ḇîm,beautiful,Adj‑mp,H2896,Dueteronomy,8,3452
תִּבְנֶ֖ה,H1129,tiḇ·neh,have built,V‑Qal‑Imperf‑2ms,H1129,Dueteronomy,8,3453
וְיָשָֽׁבְתָּ׃,H3427,wə·yā·šā·ḇə·tā.,and dwell [in them],Conj‑w | V‑Qal‑ConjPerf‑2ms,H3427,Dueteronomy,8,3454
וְצֹֽאנְךָ֙,H6629,wə·ṣō·nə·ḵā,and your flocks,Conj‑w | N‑fsc | 2ms,H6629,Dueteronomy,8,3455
יִרְבְּיֻ֔ן,H7235,"yir·bə·yun,",multiply,V‑Qal‑Imperf‑3mp | Pn,H7235,Dueteronomy,8,3456
וְכֶ֥סֶף,H3701,wə·ḵe·sep̄,and your silver,Conj‑w | N‑ms,H3701,Dueteronomy,8,3457
וְזָהָ֖ב,H2091,wə·zā·hāḇ,and your gold,Conj‑w | N‑ms,H2091,Dueteronomy,8,3458
יִרְבֶּה־,H7235,yir·beh-,are multiplied,V‑Qal‑Imperf‑3ms,H7235,Dueteronomy,8,3459
וְכֹ֥ל,H3605,wə·ḵōl,all,Conj‑w | N‑ms,H3605,Dueteronomy,8,3460
אֲשֶׁר־,H834,’ă·šer-,that,Pro‑r,H834,Dueteronomy,8,3461
יִרְבֶּֽה׃,H7235,yir·beh.,is multiplied,V‑Qal‑Imperf‑3ms,H7235,Dueteronomy,8,3462
לְבָבֶ֑ךָ,H3824,lə·ḇā·ḇe·ḵā;,your heart,N‑msc | 2ms,H3824,Dueteronomy,8,3463
וְשָֽׁכַחְתָּ֙,H7911,wə·šā·ḵaḥ·tā,and you forget,Conj‑w | V‑Qal‑ConjPerf‑2ms,H7911,Dueteronomy,8,3464
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,8,3465
יְהוָ֣ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,8,3466
אֱלֹהֶ֔יךָ,H430,"’ĕ·lō·he·ḵā,",your God,N‑mpc | 2ms,H430,Dueteronomy,8,3467
