hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
תַּחְתֶּ֙יהָ֙,H8478,taḥ·te·hā,under it,Prep | 3fs,H8478,Jonah,4,518
בַּצֵּ֔ל,H6738,"baṣ·ṣêl,",in the shade,"Prep‑b, Art | N‑ms",H6738,Jonah,4,519
עַ֚ד,H5704,‘aḏ,until,Prep,H5704,Jonah,4,520
אֲשֶׁ֣ר,H834,’ă·šer,till,Pro‑r,H834,Jonah,4,521
יִרְאֶ֔ה,H7200,"yir·’eh,",he might see,V‑Qal‑Imperf‑3ms,H7200,Jonah,4,522
מַה־,H4100,mah-,what,Interrog,H4100,Jonah,4,523
יִּהְיֶ֖ה,H1961,yih·yeh,would become,V‑Qal‑Imperf‑3ms,H1961,Jonah,4,524
בָּעִֽיר׃,H5892,bā·‘îr.,of the city,"Prep‑b, Art | N‑fs",H5892,Jonah,4,525
יְהוָֽה־,H3068,Yah·weh-,Yahweh,N‑proper‑ms,H3068,Jonah,4,526
אֱ֠לֹהִים,H430,’ĕ·lō·hîm,God,N‑mp,H430,Jonah,4,527
קִיקָי֞וֹן,H7021,qî·qā·yō·wn,a plant,N‑ms,H7021,Jonah,4,528
וַיַּ֣עַל ׀,H5927,way·ya·‘al,and made it come up,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H5927,Jonah,4,529
מֵעַ֣ל,H5921,mê·‘al,over,Prep‑m,H5921,Jonah,4,530
לְיוֹנָ֗ה,H3124,"lə·yō·w·nāh,",over Jonah,Prep‑l | N‑proper‑ms,H3124,Jonah,4,531
לִֽהְי֥וֹת,H1961,lih·yō·wṯ,that it might be,Prep‑l | V‑Qal‑Inf,H1961,Jonah,4,532
צֵל֙,H6738,ṣêl,shade,N‑ms,H6738,Jonah,4,533
עַל־,H5921,‘al-,for,Prep,H5921,Jonah,4,534
רֹאשׁ֔וֹ,H7218,"rō·šōw,",his head,N‑msc | 3ms,H7218,Jonah,4,535
לְהַצִּ֥יל,H5337,lə·haṣ·ṣîl,to deliver,Prep‑l | V‑Hifil‑Inf,H5337,Jonah,4,536
מֵרָֽעָת֑וֹ,H7451,mê·rā·‘ā·ṯōw;,from his misery,Prep‑m | N‑fsc | 3ms,H7451,Jonah,4,537
וַיִּשְׂמַ֥ח,H8055,way·yiś·maḥ,So was grateful,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H8055,Jonah,4,538
יוֹנָ֛ה,H3124,yō·w·nāh,Jonah,N‑proper‑ms,H3124,Jonah,4,539
עַל־,H5921,‘al-,for,Prep,H5921,Jonah,4,540
הַקִּֽיקָי֖וֹן,H7021,haq·qî·qā·yō·wn,the plant,Art | N‑ms,H7021,Jonah,4,541
שִׂמְחָ֥ה,H8056,śim·ḥāh,glad,N‑fs,H8056,Jonah,4,542
גְדוֹלָֽה׃,H1419,ḡə·ḏō·w·lāh.,very,Adj‑fs,H1419,Jonah,4,543
הָֽאֱלֹהִים֙,H430,hā·’ĕ·lō·hîm,God,Art | N‑mp,H430,Jonah,4,544
תּוֹלַ֔עַת,H8438,"tō·w·la·‘aṯ,",a worm,N‑fs,H8438,Jonah,4,545
בַּעֲל֥וֹת,H5927,ba·‘ă·lō·wṯ,as dawned,Prep‑b | V‑Qal‑Inf,H5927,Jonah,4,546
הַשַּׁ֖חַר,H7837,haš·ša·ḥar,morning,Art | N‑ms,H7837,Jonah,4,547
לַֽמָּחֳרָ֑ת,H4283,lam·mā·ḥo·rāṯ;,the next day,"Prep‑l, Art | N‑fs",H4283,Jonah,4,548
וַתַּ֥ךְ,H5221,wat·taḵ,and it [so] damaged,Conj‑w | V‑Hifil‑ConsecImperf‑3fs,H5221,Jonah,4,549
אֶת־,H853,’eṯ-,-,DirObjM,H853,Jonah,4,550
הַקִּֽיקָי֖וֹן,H7021,haq·qî·qā·yō·wn,the plant,Art | N‑ms,H7021,Jonah,4,551
וַיִּיבָֽשׁ׃,H3001,way·yî·ḇāš.,that it withered,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H3001,Jonah,4,552
כִּזְרֹ֣חַ,H2224,kiz·rō·aḥ,when arose,Prep‑k | V‑Qal‑Inf,H2224,Jonah,4,553
הַשֶּׁ֗מֶשׁ,H8121,"haš·še·meš,",the sun,Art | N‑cs,H8121,Jonah,4,554
וַיְמַ֨ן,H4487,way·man,that prepared,Conj‑w | V‑Piel‑ConsecImperf‑3ms,H4487,Jonah,4,555
אֱלֹהִ֜ים,H430,’ĕ·lō·hîm,God,N‑mp,H430,Jonah,4,556
ר֤וּחַ,H7307,rū·aḥ,a wind,N‑csc,H7307,Jonah,4,557
קָדִים֙,H6921,qā·ḏîm,east,N‑ms,H6921,Jonah,4,558
חֲרִישִׁ֔ית,H2759,"ḥă·rî·šîṯ,",vehement,Adj‑fs,H2759,Jonah,4,559
וַתַּ֥ךְ,H5221,wat·taḵ,and beat,Conj‑w | V‑Hifil‑ConsecImperf‑3fs,H5221,Jonah,4,560
הַשֶּׁ֛מֶשׁ,H8121,haš·še·meš,the sun,Art | N‑cs,H8121,Jonah,4,561
עַל־,H5921,‘al-,on,Prep,H5921,Jonah,4,562
רֹ֥אשׁ,H7218,rōš,head,N‑msc,H7218,Jonah,4,563
יוֹנָ֖ה,H3124,yō·w·nāh,of Jonah,N‑proper‑ms,H3124,Jonah,4,564
וַיִּתְעַלָּ֑ף,H5968,way·yiṯ·‘al·lāp̄;,so that he grew faint,Conj‑w | V‑Hitpael‑ConsecImperf‑3ms,H5968,Jonah,4,565
וַיִּשְׁאַ֤ל,H7592,way·yiš·’al,and he wished,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H7592,Jonah,4,566
אֶת־,H853,’eṯ-,-,DirObjM,H853,Jonah,4,567
נַפְשׁוֹ֙,H5315,nap̄·šōw,for himself,N‑fsc | 3ms,H5315,Jonah,4,568
לָמ֔וּת,H4191,"lā·mūṯ,",death,Prep‑l | V‑Qal‑Inf,H4191,Jonah,4,569
וַיֹּ֕אמֶר,H559,way·yō·mer,and said,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H559,Jonah,4,570
ט֥וֹב,H2896,ṭō·wḇ,[it is] better,Adj‑ms,H2896,Jonah,4,571
מוֹתִ֖י,H4191,mō·w·ṯî,for me to die,N‑msc | 1cs,H4191,Jonah,4,572
מֵחַיָּֽי׃,H2416,mê·ḥay·yāy.,than to live,Prep‑m | N‑mpc | 1cs,H2416,Jonah,4,573
אֱלֹהִים֙,H430,’ĕ·lō·hîm,God,N‑mp,H430,Jonah,4,574
אֶל־,H413,’el-,to,Prep,H413,Jonah,4,575
יוֹנָ֔ה,H3124,"yō·w·nāh,",Jonah,N‑proper‑ms,H3124,Jonah,4,576
הַהֵיטֵ֥ב,H3190,ha·hê·ṭêḇ,[is it] right,V‑Hifil‑InfAbs,H3190,Jonah,4,577
חָרָֽה־,H2734,ḥā·rāh-,to be angry,V‑Qal‑Perf‑3ms,H2734,Jonah,4,578
עַל־,H5921,‘al-,about,Prep,H5921,Jonah,4,579
הַקִּֽיקָי֑וֹן,H7021,haq·qî·qā·yō·wn;,the plant,Art | N‑ms,H7021,Jonah,4,580
וַיֹּ֕אמֶר,H559,way·yō·mer,and he said,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H559,Jonah,4,581
הֵיטֵ֥ב,H3190,hê·ṭêḇ,[it is] right,V‑Hifil‑InfAbs,H3190,Jonah,4,582
חָֽרָה־,H2734,ḥā·rāh-,to be angry,V‑Qal‑Perf‑3ms,H2734,Jonah,4,583
עַד־,H5704,‘aḏ-,even to,Prep,H5704,Jonah,4,584
מָֽוֶת׃,H4194,mā·weṯ.,death,N‑ms,H4194,Jonah,4,585
יְהוָ֔ה,H3068,"Yah·weh,",Yahweh,N‑proper‑ms,H3068,Jonah,4,586
אַתָּ֥ה,H859,’at·tāh,You,Pro‑2ms,H859,Jonah,4,587
חַ֙סְתָּ֙,H2347,ḥas·tā,have had pity,V‑Qal‑Perf‑2ms,H2347,Jonah,4,588
עַל־,H5921,‘al-,on,Prep,H5921,Jonah,4,589
הַקִּ֣יקָי֔וֹן,H7021,"haq·qî·qā·yō·wn,",the plant,Art | N‑ms,H7021,Jonah,4,590
אֲשֶׁ֛ר,H834,’ă·šer,for which,Pro‑r,H834,Jonah,4,591
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Jonah,4,592
עָמַ֥לְתָּ,H5998,‘ā·mal·tā,you have labored,V‑Qal‑Perf‑2ms,H5998,Jonah,4,593
וְלֹ֣א,H3808,wə·lō,nor,Conj‑w | Adv‑NegPrt,H3808,Jonah,4,594
גִדַּלְתּ֑וֹ,H1431,ḡid·dal·tōw;,made it grow,V‑Piel‑Perf‑2ms | 3ms,H1431,Jonah,4,595
שֶׁבִּן־,H1121,šeb·bin-,which in,Pro‑r | N‑msc,H1121,Jonah,4,596
לַ֥יְלָה,H3915,lay·lāh,a night,N‑ms,H3915,Jonah,4,597
הָיָ֖ה,H1961,hā·yāh,came up,V‑Qal‑Perf‑3ms,H1961,Jonah,4,598
וּבִן־,H1121,ū·ḇin-,and in,Conj‑w | N‑msc,H1121,Jonah,4,599
לַ֥יְלָה,H3915,lay·lāh,a night,N‑ms,H3915,Jonah,4,600
אָבָֽד׃,H6,’ā·ḇāḏ.,perished,V‑Qal‑Perf‑3ms,H6,Jonah,4,601
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Jonah,4,602
אָח֔וּס,H2347,"’ā·ḥūs,",should pity,V‑Qal‑Imperf‑1cs,H2347,Jonah,4,603
עַל־,H5921,‘al-,on,Prep,H5921,Jonah,4,604
נִינְוֵ֖ה,H5210,nî·nə·wêh,Nineveh,N‑proper‑fs,H5210,Jonah,4,605
הָעִ֣יר,H5892,hā·‘îr,the city,Art | N‑fs,H5892,Jonah,4,606
הַגְּדוֹלָ֑ה,H1419,hag·gə·ḏō·w·lāh;,great,Art | Adj‑fs,H1419,Jonah,4,607
אֲשֶׁ֣ר,H834,’ă·šer,in which,Pro‑r,H834,Jonah,4,608
יֶשׁ־,H3426,yeš-,are,Adv,H3426,Jonah,4,609
הַרְבֵּה֩,H7235,har·bêh,more,V‑Hifil‑InfAbs,H7235,Jonah,4,610
מִֽשְׁתֵּים־,H8147,miš·têm-,than two,Prep‑m | Number‑fd,H8147,Jonah,4,611
עֶשְׂרֵ֨ה,H6240,‘eś·rêh,[and] ten [times],Number‑fs,H6240,Jonah,4,612
רִבּ֜וֹ,H7239,rib·bōw,ten thousand,Number‑fs,H7239,Jonah,4,613
אָדָ֗ם,H120,"’ā·ḏām,",persons,N‑ms,H120,Jonah,4,614
אֲשֶׁ֤ר,H834,’ă·šer,who,Pro‑r,H834,Jonah,4,615
לֹֽא־,H3808,lō-,cannot,Adv‑NegPrt,H3808,Jonah,4,616
יָדַע֙,H3045,yā·ḏa‘,discern,V‑Qal‑Perf‑3ms,H3045,Jonah,4,617
בֵּין־,H996,bên-,between,Prep,H996,Jonah,4,618
יְמִינ֣וֹ,H3225,yə·mî·nōw,their right hand,N‑fsc | 3ms,H3225,Jonah,4,619
לִשְׂמֹאל֔וֹ,H8040,"liś·mō·lōw,",and their left,Prep‑l | N‑msc | 3ms,H8040,Jonah,4,620
וּבְהֵמָ֖ה,H929,ū·ḇə·hê·māh,and livestock,Conj‑w | N‑fs,H929,Jonah,4,621
רַבָּֽה׃,H7227,rab·bāh.,much,Adj‑fs,H7227,Jonah,4,622
