hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
יָשְׁבָ֣ה,H3427,yā·šə·ḇāh,sits,V‑Qal‑Perf‑3fs,H3427,Lamentations,1,1
בָדָ֗ד,H910,"ḇā·ḏāḏ,",lonely,N‑ms,H910,Lamentations,1,2
הָעִיר֙,H5892,hā·‘îr,the city,Art | N‑fs,H5892,Lamentations,1,3
רַבָּ֣תִי,H7227,rab·bā·ṯî,[once] full,Adj‑fsc,H7227,Lamentations,1,4
עָ֔ם,H5971,"‘ām,",of people,N‑ms,H5971,Lamentations,1,5
הָיְתָ֖ה,H1961,hā·yə·ṯāh,she has become,V‑Qal‑Perf‑3fs,H1961,Lamentations,1,6
כְּאַלְמָנָ֑ה,H490,kə·’al·mā·nāh;,like a widow,Prep‑k | N‑fs,H490,Lamentations,1,7
בַגּוֹיִ֗ם,H1471,"ḇag·gō·w·yim,",among the nations,"Prep‑b, Art | N‑mp",H1471,Lamentations,1,9
שָׂרָ֙תִי֙,H8282,śā·rā·ṯî,the princess,N‑fsc,H8282,Lamentations,1,10
בַּמְּדִינ֔וֹת,H4082,"bam·mə·ḏî·nō·wṯ,",among the provinces,"Prep‑b, Art | N‑fp",H4082,Lamentations,1,11
לָמַֽס׃,H4522,lā·mas.,a slave,Prep‑l | N‑ms,H4522,Lamentations,1,13
תִבְכֶּ֜ה,H1058,ṯiḇ·keh,she weeps,V‑Qal‑Imperf‑3fs,H1058,Lamentations,1,14
בַּלַּ֗יְלָה,H3915,"bal·lay·lāh,",in the night,"Prep‑b, Art | N‑ms",H3915,Lamentations,1,15
וְדִמְעָתָהּ֙,H1832,wə·ḏim·‘ā·ṯāh,and Her tears [are],Conj‑w | N‑fsc | 3fs,H1832,Lamentations,1,16
עַ֣ל,H5921,‘al,on,Prep,H5921,Lamentations,1,17
לֶֽחֱיָ֔הּ,H3895,"le·ḥĕ·yāh,",her cheeks,N‑fsc | 3fs,H3895,Lamentations,1,18
אֵֽין־,H369,’ên-,she has none,Adv,H369,Lamentations,1,19
מְנַחֵ֖ם,H5162,mə·na·ḥêm,comfort [her],V‑Piel‑Prtcpl‑ms,H5162,Lamentations,1,20
מִכָּל־,H3605,mik·kāl,Among all,Prep‑m | N‑msc,H3605,Lamentations,1,21
אֹהֲבֶ֑יהָ,H157,’ō·hă·ḇe·hā;,her lovers,V‑Qal‑Prtcpl‑mpc | 3fs,H157,Lamentations,1,22
רֵעֶ֙יהָ֙,H7453,rê·‘e·hā,her friends,N‑mpc | 3fs,H7453,Lamentations,1,24
בָּ֣גְדוּ,H898,bā·ḡə·ḏū,have dealt treacherously,V‑Qal‑Perf‑3cp,H898,Lamentations,1,25
לְאֹיְבִֽים׃,H341,lə·’ō·yə·ḇîm.,enemies,Prep‑l | V‑Qal‑Prtcpl‑mp,H341,Lamentations,1,27
יְהוּדָ֤ה,H3063,yə·hū·ḏāh,Judah,N‑proper‑ms,H3063,Lamentations,1,28
מֵעֹ֙נִי֙,H6040,mê·‘ō·nî,Under affliction,Prep‑m | N‑ms,H6040,Lamentations,1,29
וּמֵרֹ֣ב,H7230,ū·mê·rōḇ,and hard,"Conj‑w, Prep‑m | N‑msc",H7230,Lamentations,1,30
עֲבֹדָ֔ה,H5656,"‘ă·ḇō·ḏāh,",servitude,N‑fs,H5656,Lamentations,1,31
הִ֚יא,H1931,hî,she,Pro‑3fs,H1931,Lamentations,1,32
לֹ֥א,H3808,lō,no,Adv‑NegPrt,H3808,Lamentations,1,35
מָצְאָ֖ה,H4672,mā·ṣə·’āh,she finds,V‑Qal‑Perf‑3fs,H4672,Lamentations,1,36
מָנ֑וֹחַ,H4494,mā·nō·w·aḥ;,rest,N‑ms,H4494,Lamentations,1,37
רֹדְפֶ֥יהָ,H7291,rō·ḏə·p̄e·hā,her persecutors,V‑Qal‑Prtcpl‑mpc | 3fs,H7291,Lamentations,1,39
הִשִּׂיג֖וּהָ,H5381,hiś·śî·ḡū·hā,overtake her,V‑Hifil‑Perf‑3cp | 3fs,H5381,Lamentations,1,40
בֵּ֥ין,H996,bên,in,Prep,H996,Lamentations,1,41
הַמְּצָרִֽים׃,H4712,ham·mə·ṣā·rîm.,dire straits,Art | N‑mp,H4712,Lamentations,1,42
צִיּ֜וֹן,H6726,ṣî·yō·wn,Zion,N‑proper‑fs,H6726,Lamentations,1,43
אֲבֵל֗וֹת,H57,"’ă·ḇê·lō·wṯ,",[are] mourning,Adj‑fp,H57,Lamentations,1,44
מִבְּלִי֙,H1097,mib·bə·lî,because no one,Prep‑m | Adv,H1097,Lamentations,1,45
בָּאֵ֣י,H935,bā·’ê,comes to,V‑Qal‑Prtcpl‑mpc,H935,Lamentations,1,46
מוֹעֵ֔ד,H4150,"mō·w·‘êḏ,",the set feasts,N‑ms,H4150,Lamentations,1,47
שְׁעָרֶ֙יהָ֙,H8179,šə·‘ā·re·hā,her gates,N‑mpc | 3fs,H8179,Lamentations,1,49
שֽׁוֹמֵמִ֔ין,H8074,"šō·w·mê·mîn,",are desolate,V‑Qal‑Prtcpl‑mp,H8074,Lamentations,1,50
כֹּהֲנֶ֖יהָ,H3548,kō·hă·ne·hā,Her priests,N‑mpc | 3fs,H3548,Lamentations,1,51
נֶאֱנָחִ֑ים,H584,ne·’ĕ·nā·ḥîm;,sigh,V‑Nifal‑Prtcpl‑mp,H584,Lamentations,1,52
בְּתוּלֹתֶ֥יהָ,H1330,bə·ṯū·lō·ṯe·hā,Her virgins,N‑fpc | 3fs,H1330,Lamentations,1,53
נּוּג֖וֹת‪‬,H3013,nū·ḡō·wṯ,are afflicted,V‑Nifal‑Prtcpl‑fp,H3013,Lamentations,1,54
מַר־,H4751,mar-,in bitterness,V‑Qal‑Perf‑3ms,H4751,Lamentations,1,56
צָרֶ֤יהָ,H6862,ṣā·re·hā,Her adversaries,N‑mpc | 3fs,H6862,Lamentations,1,57
לְרֹאשׁ֙,H7218,lə·rōš,the master,Prep‑l | N‑ms,H7218,Lamentations,1,58
שָׁל֔וּ,H7951,"šā·lū,",prosper,V‑Qal‑Perf‑3cp,H7951,Lamentations,1,60
כִּֽי־,H3588,kî-,for,Conj,H3588,Lamentations,1,61
יְהוָ֥ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Lamentations,1,62
פְּשָׁעֶ֑יהָ,H6588,pə·šā·‘e·hā;,of her transgressions,N‑mpc | 3fs,H6588,Lamentations,1,66
עוֹלָלֶ֛יהָ,H5768,‘ō·w·lā·le·hā,Her children,N‑mpc | 3fs,H5768,Lamentations,1,67
הָלְכ֥וּ,H1980,hā·lə·ḵū,have gone,V‑Qal‑Perf‑3cp,H1980,Lamentations,1,68
שְׁבִ֖י,H7628,šə·ḇî,into captivity,N‑ms,H7628,Lamentations,1,69
לִפְנֵי־,H6440,lip̄·nê-,before,Prep‑l | N‑mpc,H6440,Lamentations,1,70
[מן־],H4480,min-,from,Prep,H4480,Lamentations,1,72
(מִבַּת־),H1323,mib·baṯ-,from the daughter,Prep‑m | N‑fsc,H1323,Lamentations,1,73
הֲדָרָ֑הּ,H1926,hă·ḏā·rāh;,her splendor,N‑msc | 3fs,H1926,Lamentations,1,76
שָׂרֶ֗יהָ,H8269,"śā·re·hā,",Her princes,N‑mpc | 3fs,H8269,Lamentations,1,78
כְּאַיָּלִים֙,H354,kə·’ay·yā·lîm,like deer,Prep‑k | N‑mp,H354,Lamentations,1,79
מִרְעֶ֔ה,H4829,"mir·‘eh,",pasture,N‑ms,H4829,Lamentations,1,82
כֹ֖חַ,H3581,ḵō·aḥ,strength,N‑ms,H3581,Lamentations,1,85
יְרוּשָׁלִַ֗ם,H3389,"yə·rū·šā·lim,",Jerusalem,N‑proper‑fs,H3389,Lamentations,1,88
יְמֵ֤י,H3117,yə·mê,in the days,N‑mpc,H3117,Lamentations,1,89
וּמְרוּדֶ֔יהָ,H4788,"ū·mə·rū·ḏe·hā,",and roaming,Conj‑w | N‑mpc | 3fs,H4788,Lamentations,1,91
מַחֲמֻדֶ֔יהָ,H4262,"ma·ḥă·mu·ḏe·hā,",her pleasant things,N‑mpc | 3fs,H4262,Lamentations,1,93
אֲשֶׁ֥ר,H834,’ă·šer,that,Pro‑r,H834,Lamentations,1,94
קֶ֑דֶם,H6924,qe·ḏem;,of old,N‑ms,H6924,Lamentations,1,97
בִּנְפֹ֧ל,H5307,bin·p̄ōl,when fell,Prep‑b | V‑Qal‑Inf,H5307,Lamentations,1,98
בְּיַד־,H3027,bə·yaḏ-,into the hand,Prep‑b | N‑fsc,H3027,Lamentations,1,100
עוֹזֵר֙,H5826,‘ō·w·zêr,to help,V‑Qal‑Prtcpl‑ms,H5826,Lamentations,1,103
רָא֣וּהָ,H7200,rā·’ū·hā,saw her,V‑Qal‑Perf‑3cp | 3fs,H7200,Lamentations,1,104
שָׂחֲק֖וּ,H7832,śā·ḥă·qū,[And] mocked,V‑Qal‑Perf‑3cp,H7832,Lamentations,1,106
מִשְׁבַּתֶּֽהָ׃,H4868,miš·bat·te·hā.,her downfall,N‑fpc | 2ms,H4868,Lamentations,1,108
חָֽטְאָה֙,H2398,ḥā·ṭə·’āh,has sinned,V‑Qal‑Perf‑3fs,H2398,Lamentations,1,109
כֵּ֖ן,H3651,kên,thus,Adv,H3651,Lamentations,1,112
לְנִידָ֣ה,H5206,lə·nî·ḏāh,vile,Prep‑l | N‑fs,H5206,Lamentations,1,113
מְכַבְּדֶ֤יהָ,H3513,mə·ḵab·bə·ḏe·hā,who honored her,V‑Piel‑Prtcpl‑mpc | 3fs,H3513,Lamentations,1,116
הִזִּיל֙וּהָ֙,H2107,hiz·zî·lū·hā,despise her,V‑Hifil‑Perf‑3cp | 3fs,H2107,Lamentations,1,117
עֶרְוָתָ֔הּ,H6172,"‘er·wā·ṯāh,",her nakedness,N‑fsc | 3fs,H6172,Lamentations,1,120
גַּם־,H1571,gam-,Yes,Conj,H1571,Lamentations,1,121
וַתָּ֥שָׁב,H7725,wat·tā·šāḇ,and turns,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H7725,Lamentations,1,124
אָחֽוֹר׃,H268,’ā·ḥō·wr.,away,N‑ms,H268,Lamentations,1,125
בְּשׁוּלֶ֗יהָ,H7757,"bə·šū·le·hā,",in her skirts,Prep‑b | N‑mpc | 3fs,H7757,Lamentations,1,126
זָֽכְרָה֙,H2142,zā·ḵə·rāh,she did consider,V‑Qal‑Perf‑3fs,H2142,Lamentations,1,128
אַחֲרִיתָ֔הּ,H319,"’a·ḥă·rî·ṯāh,",her destiny,N‑fsc | 3fs,H319,Lamentations,1,129
וַתֵּ֣רֶד,H3381,wat·tê·reḏ,therefore her collapse was,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H3381,Lamentations,1,130
פְּלָאִ֔ים,H6382,"pə·lā·’îm,",awesome,N‑mp,H6382,Lamentations,1,131
אֶת־,H853,’eṯ-,-,DirObjM,H853,Lamentations,1,136
הִגְדִּ֖יל,H1431,hiḡ·dîl,is exalted,V‑Hifil‑Perf‑3ms,H1431,Lamentations,1,139
