Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
τοὺς,the,Art-AMP,G3588,John 1,390
ἀγγέλους,angels,N-AMP,G32,John 1,391
ἀναβαίνοντας,ascending,V-PPA-AMP,G305,John 1,392
καταβαίνοντας,descending,V-PPA-AMP,G2597,John 1,393
ἐπὶ,on,Prep,G1909,John 1,394
Υἱὸν,Son,N-AMS,G5207,John 1,395
ἀνθρώπου,of Man,N-GMS,G444,John 1,396
Καὶ,And,Conj,G2532,John 2,397
τῇ,on the,Art-DFS,G3588,John 2,398
ἡμέρᾳ,day,N-DFS,G2250,John 2,399
τρίτῃ,third,Adj-DFS,G5154,John 2,400
γάμος,a wedding,N-NMS,G1062,John 2,401
ἐγένετο,took place,V-AIM-3S,G1096,John 2,402
ἐν,in,Prep,G1722,John 2,403
Κανὰ,Cana,N-DFS,G2580,John 2,404
τῆς,-,Art-GFS,G3588,John 2,405
Γαλιλαίας,of Galilee,N-GFS,G1056,John 2,406
καὶ,and,Conj,G2532,John 2,407
ἦν,was,V-IIA-3S,G1510,John 2,408
ἡ,the,Art-NFS,G3588,John 2,409
μήτηρ,mother,N-NFS,G3384,John 2,410
τοῦ,-,Art-GMS,G3588,John 2,411
Ἰησοῦ,of Jesus,N-GMS,G2424,John 2,412
ἐκεῖ,there,Adv,G1563,John 2,413
ἐκλήθη,Was invited,V-AIP-3S,G2564,John 2,414
δὲ,then,Conj,G1161,John 2,415
ὁ,-,Art-NMS,G3588,John 2,416
Ἰησοῦς,Jesus,N-NMS,G2424,John 2,417
οἱ,the,Art-NMP,G3588,John 2,418
μαθηταὶ,disciples,N-NMP,G3101,John 2,419
αὐτοῦ,of Him,PPro-GM3S,G846,John 2,420
εἰς,to,Prep,G1519,John 2,421
τὸν,the,Art-AMS,G3588,John 2,422
γάμον,wedding,N-AMS,G1062,John 2,423
ὑστερήσαντος,having been deficient,V-APA-GMS,G5302,John 2,424
οἴνου,of wine,N-GMS,G3631,John 2,425
λέγει,says,V-PIA-3S,G3004,John 2,426
πρὸς,to,Prep,G4314,John 2,427
αὐτόν,Him,PPro-AM3S,G846,John 2,428
Οἶνον,Wine,N-AMS,G3631,John 2,429
οὐκ,not,Adv,G3756,John 2,430
ἔχουσιν,they have,V-PIA-3P,G2192,John 2,431
αὐτῇ,to her,PPro-DF3S,G846,John 2,432
Τί,What,IPro-NNS,G5101,John 2,433
ἐμοὶ,to Me,PPro-D1S,G1473,John 2,434
σοί,to you,PPro-D2S,G4771,John 2,435
γύναι,woman,N-VFS,G1135,John 2,436
οὔπω,Not yet,Adv,G3768,John 2,437
ἥκει,is come,V-PIA-3S,G2240,John 2,438
ὥρα,hour,N-NFS,G5610,John 2,439
μου,of Me,PPro-G1S,G1473,John 2,440
Λέγει,Says,V-PIA-3S,G3004,John 2,441
