Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
περὶ,concerning,Prep,G4012,2 Peter 1,96
καίπερ,though,Conj,G2539,2 Peter 1,97
εἰδότας,knowing them,V-RPA-AMP,G1492,2 Peter 1,98
ἐστηριγμένους,having been strengthened,V-RPM/P-AMP,G4741,2 Peter 1,99
ἀληθείᾳ,truth,N-DFS,G225,2 Peter 1,100
δίκαιον,Right,Adj-ANS,G1342,2 Peter 1,101
ἡγοῦμαι,I esteem it,V-PIM/P-1S,G2233,2 Peter 1,102
ἐφ,as,Prep,G1909,2 Peter 1,103
ὅσον,long as,RelPro-AMS,G3745,2 Peter 1,104
σκηνώματι,tabernacle,N-DNS,G4638,2 Peter 1,105
διεγείρειν,to stir up,V-PNA,G1326,2 Peter 1,106
ὑπομνήσει,putting you in remembrance,N-DFS,G5280,2 Peter 1,107
ὅτι,that,Conj,G3754,2 Peter 1,108
ταχινή,impending,Adj-NFS,G5031,2 Peter 1,109
ἀπόθεσις,putting off,N-NFS,G595,2 Peter 1,110
καθὼς,as,Adv,G2531,2 Peter 1,111
ἐδήλωσέν,has made clear,V-AIA-3S,G1213,2 Peter 1,112
ἑκάστοτε,at every time,Adv,G1539,2 Peter 1,113
ἔχειν,to have,V-PNA,G2192,2 Peter 1,114
μετὰ,after,Prep,G3326,2 Peter 1,115
ἐμὴν,my,PPro-AF1S,G1699,2 Peter 1,116
ἔξοδον,departure,N-AFS,G1841,2 Peter 1,117
μνήμην,a lasting remembrance,N-AFS,G3420,2 Peter 1,118
σεσοφισμένοις,cleverly devised,V-RPM/P-DMP,G4679,2 Peter 1,119
μύθοις,fables,N-DMP,G3454,2 Peter 1,120
ἐξακολουθήσαντες,having followed out,V-APA-NMP,G1811,2 Peter 1,121
ἐγνωρίσαμεν,we have made known,V-AIA-1P,G1107,2 Peter 1,122
παρουσίαν,coming,N-AFS,G3952,2 Peter 1,123
ἀλλ,but,Conj,G235,2 Peter 1,124
ἐπόπται,eyewitnesses,N-NMP,G2030,2 Peter 1,125
ἐκείνου,of His,DPro-GMS,G1565,2 Peter 1,126
μεγαλειότητος,majesty,N-GFS,G3168,2 Peter 1,127
παρὰ,from,Prep,G3844,2 Peter 1,128
Πατρὸς,the Father,N-GMS,G3962,2 Peter 1,129
τιμὴν,honor,N-AFS,G5092,2 Peter 1,130
φωνῆς,a voice,N-GFS,G5456,2 Peter 1,131
ἐνεχθείσης,was brought,V-APP-GFS,G5342,2 Peter 1,132
τοιᾶσδε,such as follows,DPro-GFS,G5107,2 Peter 1,133
ὑπὸ,by,Prep,G5259,2 Peter 1,134
μεγαλοπρεποῦς,Majestic,Adj-GFS,G3169,2 Peter 1,135
Υἱός,Son,N-NMS,G5207,2 Peter 1,136
ἀγαπητός,beloved,Adj-NMS,G27,2 Peter 1,137
εὐδόκησα,have found delight,V-AIA-1S,G2106,2 Peter 1,138
ἠκούσαμεν,heard,V-AIA-1P,G191,2 Peter 1,139
ἐξ,from,Prep,G1537,2 Peter 1,140
οὐρανοῦ,heaven,N-GMS,G3772,2 Peter 1,141
σὺν,with,Prep,G4862,2 Peter 1,142
ἁγίῳ,holy,Adj-DNS,G40,2 Peter 1,143
ὄρει,mountain,N-DNS,G3735,2 Peter 1,144
προφητικὸν,prophetic,Adj-AMS,G4397,2 Peter 1,145
λόγον,word,N-AMS,G3056,2 Peter 1,146
καλῶς,well,Adv,G2573,2 Peter 1,147
προσέχοντες,taking heed,V-PPA-NMP,G4337,2 Peter 1,148
λύχνῳ,to a lamp,N-DMS,G3088,2 Peter 1,149
φαίνοντι,shining,V-PPA-DMS,G5316,2 Peter 1,150
αὐχμηρῷ,a dark,Adj-DMS,G850,2 Peter 1,151
τόπῳ,place,N-DMS,G5117,2 Peter 1,152
ἕως,until,Prep,G2193,2 Peter 1,153
ἡμέρα,day,N-NFS,G2250,2 Peter 1,154
διαυγάσῃ,shall have dawned,V-ASA-3S,G1306,2 Peter 1,155
φωσφόρος,the morning star,Adj-NMS,G5459,2 Peter 1,156
ἀνατείλῃ,shall have arisen,V-ASA-3S,G393,2 Peter 1,157
καρδίαις,hearts,N-DFP,G2588,2 Peter 1,158
πρῶτον,first,Adv-S,G4412,2 Peter 1,159
γινώσκοντες,knowing,V-PPA-NMP,G1097,2 Peter 1,160
προφητεία,prophecy,N-NFS,G4394,2 Peter 1,161
γραφῆς,of Scripture,N-GFS,G1124,2 Peter 1,162
ἐπιλύσεως,interpretation,N-GFS,G1955,2 Peter 1,163
θελήματι,by the will,N-DNS,G2307,2 Peter 1,164
ἀνθρώπου,of man,N-GMS,G444,2 Peter 1,165
Πνεύματος,the Spirit,N-GNS,G4151,2 Peter 1,166
ἐλάλησαν,spoke,V-AIA-3P,G2980,2 Peter 1,167
ἀπὸ,from,Prep,G575,2 Peter 1,168
ψευδοπροφῆται,false prophets,N-NMP,G5578,2 Peter 2,169
λαῷ,people,N-DMS,G2992,2 Peter 2,170
ψευδοδιδάσκαλοι,false teachers,N-NMP,G5572,2 Peter 2,171
οἵτινες,who,RelPro-NMP,G3748,2 Peter 2,172
παρεισάξουσιν,will stealthily introduce,V-FIA-3P,G3919,2 Peter 2,173
