Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
Πατὴρ,Father,N-NMS,G3962,2 Thessalonians 2,328
ἀγαπήσας,having loved,V-APA-NMS,G25,2 Thessalonians 2,329
ἡμᾶς,us,PPro-A1P,G1473,2 Thessalonians 2,330
δοὺς,having given us,V-APA-NMS,G1325,2 Thessalonians 2,331
παράκλησιν,comfort,N-AFS,G3874,2 Thessalonians 2,332
αἰωνίαν,eternal,Adj-AFS,G166,2 Thessalonians 2,333
ἐλπίδα,hope,N-AFS,G1680,2 Thessalonians 2,334
ἀγαθὴν,good,Adj-AFS,G18,2 Thessalonians 2,335
χάριτι,grace,N-DFS,G5485,2 Thessalonians 2,336
παρακαλέσαι,may He encourage,V-AOA-3S,G3870,2 Thessalonians 2,337
καρδίας,hearts,N-AFP,G2588,2 Thessalonians 2,338
στηρίξαι,may He strengthen them,V-AOA-3S,G4741,2 Thessalonians 2,339
παντὶ,every,Adj-DNS,G3956,2 Thessalonians 2,340
ἔργῳ,work,N-DNS,G2041,2 Thessalonians 2,341
λόγῳ,word,N-DMS,G3056,2 Thessalonians 2,342
ἀγαθῷ,good,Adj-DMS,G18,2 Thessalonians 2,343
Τὸ,-,Art-ANS,G3588,2 Thessalonians 3,344
λοιπὸν,Finally,Adj-ANS,G3063,2 Thessalonians 3,345
προσεύχεσθε,pray,V-PMM/P-2P,G4336,2 Thessalonians 3,346
ἀδελφοί,brothers,N-VMP,G80,2 Thessalonians 3,347
περὶ,for,Prep,G4012,2 Thessalonians 3,348
ἡμῶν,us,PPro-G1P,G1473,2 Thessalonians 3,349
ἵνα,that,Conj,G2443,2 Thessalonians 3,350
ὁ,the,Art-NMS,G3588,2 Thessalonians 3,351
λόγος,word,N-NMS,G3056,2 Thessalonians 3,352
τοῦ,of the,Art-GMS,G3588,2 Thessalonians 3,353
Κυρίου,Lord,N-GMS,G2962,2 Thessalonians 3,354
τρέχῃ,may spread quickly,V-PSA-3S,G5143,2 Thessalonians 3,355
καὶ,and,Conj,G2532,2 Thessalonians 3,356
δοξάζηται,may be glorified,V-PSM/P-3S,G1392,2 Thessalonians 3,357
καθὼς,just as,Adv,G2531,2 Thessalonians 3,358
πρὸς,with,Prep,G4314,2 Thessalonians 3,359
ὑμᾶς,you,PPro-A2P,G4771,2 Thessalonians 3,360
ῥυσθῶμεν,we may be delivered,V-ASP-1P,G4506,2 Thessalonians 3,361
ἀπὸ,from,Prep,G575,2 Thessalonians 3,362
τῶν,-,Art-GMP,G3588,2 Thessalonians 3,363
ἀτόπων,perverse,Adj-GMP,G824,2 Thessalonians 3,364
πονηρῶν,evil,Adj-GMP,G4190,2 Thessalonians 3,365
ἀνθρώπων,men,N-GMP,G444,2 Thessalonians 3,366
οὐ,not,Adv,G3756,2 Thessalonians 3,367
γὰρ,for,Conj,G1063,2 Thessalonians 3,368
πάντων,all are,Adj-GMP,G3956,2 Thessalonians 3,369
ἡ,of the,Art-NFS,G3588,2 Thessalonians 3,370
πίστις,faith,N-NFS,G4102,2 Thessalonians 3,371
Πιστὸς,Faithful,Adj-NMS,G4103,2 Thessalonians 3,372
δέ,however,Conj,G1161,2 Thessalonians 3,373
ἐστιν,is,V-PIA-3S,G1510,2 Thessalonians 3,374
Κύριος,Lord,N-NMS,G2962,2 Thessalonians 3,375
ὃς,who,RelPro-NMS,G3739,2 Thessalonians 3,376
στηρίξει,will strengthen,V-FIA-3S,G4741,2 Thessalonians 3,377
φυλάξει,will keep you,V-FIA-3S,G5442,2 Thessalonians 3,378
πονηροῦ,evil,Adj-GMS,G4190,2 Thessalonians 3,379
πεποίθαμεν,We are persuaded,V-RIA-1P,G3982,2 Thessalonians 3,380
δὲ,now,Conj,G1161,2 Thessalonians 3,381
ἐν,in,Prep,G1722,2 Thessalonians 3,382
Κυρίῳ,the Lord,N-DMS,G2962,2 Thessalonians 3,383
ἐφ,as to,Prep,G1909,2 Thessalonians 3,384
ὅτι,that,Conj,G3754,2 Thessalonians 3,385
ἃ,the things that,RelPro-ANP,G3739,2 Thessalonians 3,386
παραγγέλλομεν,we command,V-PIA-1P,G3853,2 Thessalonians 3,387
ποιεῖτε,you are doing,V-PIA-2P,G4160,2 Thessalonians 3,388
ποιήσετε,you will do,V-FIA-2P,G4160,2 Thessalonians 3,389
Ὁ,-,Art-NMS,G3588,2 Thessalonians 3,390
κατευθύναι,may direct,V-AOA-3S,G2720,2 Thessalonians 3,391
ὑμῶν,your,PPro-G2P,G4771,2 Thessalonians 3,392
τὰς,-,Art-AFP,G3588,2 Thessalonians 3,393
καρδίας,hearts,N-AFP,G2588,2 Thessalonians 3,394
εἰς,into,Prep,G1519,2 Thessalonians 3,395
τὴν,the,Art-AFS,G3588,2 Thessalonians 3,396
ἀγάπην,love,N-AFS,G26,2 Thessalonians 3,397
Θεοῦ,of God,N-GMS,G2316,2 Thessalonians 3,398
ὑπομονὴν,steadfastness,N-AFS,G5281,2 Thessalonians 3,399
Χριστοῦ,of Christ,N-GMS,G5547,2 Thessalonians 3,400
