hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
שֶׁיָּפ֙וּחַ֙,H6315,še·yā·p̄ū·aḥ,breaks,Pro‑r | V‑Qal‑Imperf‑3ms,H6315,Song of Songs,4,444,20
הַיּ֔וֹם,H3117,"hay·yō·wm,",the day,Art | N‑ms,H3117,Song of Songs,4,445,20
וְנָ֖סוּ,H5127,wə·nā·sū,and flee away,Conj‑w | V‑Qal‑ConjPerf‑3cp,H5127,Song of Songs,4,446,20
הַצְּלָלִ֑ים,H6752,haṣ·ṣə·lā·lîm;,the shadows,Art | N‑mp,H6752,Song of Songs,4,447,20
אֵ֤לֶךְ,H1980,’ê·leḵ,I will go,V‑Qal‑Imperf‑1cs,H1980,Song of Songs,4,448,20
אֶל־,H413,’el-,to,Prep,H413,Song of Songs,4,449,20
הַ֣ר,H2022,har,the mountain,N‑msc,H2022,Song of Songs,4,450,20
הַמּ֔וֹר,H4753,"ham·mō·wr,",of myrrh,Art | N‑ms,H4753,Song of Songs,4,451,20
וְאֶל־,H413,wə·’el-,and to,Conj‑w | Prep,H413,Song of Songs,4,452,20
גִּבְעַ֖ת,H1389,giḇ·‘aṯ,the hill,N‑fsc,H1389,Song of Songs,4,453,20
הַלְּבוֹנָֽה׃,H3828,hal·lə·ḇō·w·nāh.,of frankincense,Art | N‑fs,H3828,Song of Songs,4,454,20
יָפָה֙,H3303,yā·p̄āh,fair,Adj‑fs,H3303,Song of Songs,4,455,20
רַעְיָתִ֔י,H7474,"ra‘·yā·ṯî,",my love,N‑fsc | 1cs,H7474,Song of Songs,4,456,20
וּמ֖וּם,H3971,ū·mūm,and spot,Conj‑w | N‑ms,H3971,Song of Songs,4,457,20
אֵ֥ין,H369,’ên,[there is] no,Adv,H369,Song of Songs,4,458,20
מִלְּבָנוֹן֙,H3844,mil·lə·ḇā·nō·wn,from Lebanon,Prep‑m | N‑proper‑fs,H3844,Song of Songs,4,459,20
כַּלָּ֔ה,H3618,"kal·lāh,",[my] spouse,N‑fs,H3618,Song of Songs,4,460,20
אִתִּ֖י,H854,’it·tî,with me,Prep | 1cs,H854,Song of Songs,4,461,20
מִלְּבָנ֣וֹן,H3844,mil·lə·ḇā·nō·wn,from Lebanon,Prep‑m | N‑proper‑fs,H3844,Song of Songs,4,462,20
תָּב֑וֹאִי,H935,tā·ḇō·w·’î;,come,V‑Qal‑Imperf‑2fs,H935,Song of Songs,4,463,20
תָּשׁ֣וּרִי ׀,H7789,tā·šū·rî,Look,V‑Qal‑Imperf‑2fs,H7789,Song of Songs,4,464,20
מֵרֹ֣אשׁ,H7218,mê·rōš,from the top,Prep‑m | N‑msc,H7218,Song of Songs,4,465,20
אֲמָנָ֗ה,H549,"’ă·mā·nāh,",of Abanah,N‑proper‑fs,H549,Song of Songs,4,466,20
מֵרֹ֤אשׁ,H7218,mê·rōš,from the top,Prep‑m | N‑msc,H7218,Song of Songs,4,467,20
שְׂנִיר֙,H8149,śə·nîr,of Senir,N‑proper‑fs,H8149,Song of Songs,4,468,20
וְחֶרְמ֔וֹן,H2768,"wə·ḥer·mō·wn,",and Hermon,Conj‑w | N‑proper‑fs,H2768,Song of Songs,4,469,20
מִמְּעֹנ֣וֹת,H4585,mim·mə·‘ō·nō·wṯ,from the dens,Prep‑m | N‑fpc,H4585,Song of Songs,4,470,20
אֲרָי֔וֹת,H738,"’ă·rā·yō·wṯ,",lions',N‑mp,H738,Song of Songs,4,471,20
מֵֽהַרְרֵ֖י,H2042,mê·har·rê,from the mountains,Prep‑m | N‑mpc,H2042,Song of Songs,4,472,20
נְמֵרִֽים׃,H5246,nə·mê·rîm.,of the leopards,N‑mp,H5246,Song of Songs,4,473,20
אֲחֹתִ֣י,H269,’ă·ḥō·ṯî,my sister,N‑fsc | 1cs,H269,Song of Songs,4,474,20
כַלָּ֑ה,H3618,ḵal·lāh;,[my] spouse,N‑fs,H3618,Song of Songs,4,475,20
לִבַּבְתִּ֙ינִי֙,H3823,lib·baḇ·tî·nî,You have ravished My heart,V‑Piel‑Perf‑2fs | 1cs,H3823,Song of Songs,4,476,20
(בְּאַחַ֣ת),H259,bə·’a·ḥaṯ,with one [look],Prep‑b | Number‑fs,H259,Song of Songs,4,477,20
מֵעֵינַ֔יִךְ,H5869,"mê·‘ê·na·yiḵ,",of your eyes,Prep‑m | N‑cdc | 2fs,H5869,Song of Songs,4,478,20
בְּאַחַ֥ד,H259,bə·’a·ḥaḏ,with one,Prep‑b | Number‑msc,H259,Song of Songs,4,479,20
עֲנָ֖ק,H6060,‘ă·nāq,link,N‑ms,H6060,Song of Songs,4,480,20
מִצַּוְּרֹנָֽיִךְ׃,H6677,miṣ·ṣaw·wə·rō·nā·yiḵ.,of your necklace,Prep‑m | N‑mpc | 2fs,H6677,Song of Songs,4,481,20
יָּפ֥וּ,H3302,yā·p̄ū,fair is,V‑Qal‑Perf‑3cp,H3302,Song of Songs,4,482,20
דֹדַ֖יִךְ,H1730,ḏō·ḏa·yiḵ,your love,N‑mpc | 2fs,H1730,Song of Songs,4,483,20
אֲחֹתִ֣י,H269,’ă·ḥō·ṯî,My sister,N‑fsc | 1cs,H269,Song of Songs,4,484,20
כַלָּ֑ה,H3618,ḵal·lāh;,[my] spouse,N‑fs,H3618,Song of Songs,4,485,20
מַה־,H4100,mah-,how,Interrog,H4100,Song of Songs,4,486,20
טֹּ֤בוּ,H2895,ṭō·ḇū,much better is,V‑Qal‑Perf‑3cp,H2895,Song of Songs,4,487,20
דֹדַ֙יִךְ֙,H1730,ḏō·ḏa·yiḵ,your love,N‑mpc | 2fs,H1730,Song of Songs,4,488,20
מִיַּ֔יִן,H3196,"mî·ya·yin,",than wine,Prep‑m | N‑ms,H3196,Song of Songs,4,489,20
וְרֵ֥יחַ,H7381,wə·rê·aḥ,and the scent,Conj‑w | N‑msc,H7381,Song of Songs,4,490,20
שְׁמָנַ֖יִךְ,H8081,šə·mā·na·yiḵ,of your perfumes,N‑mpc | 2fs,H8081,Song of Songs,4,491,20
מִכָּל־,H3605,mik·kāl,Than all,Prep‑m | N‑msc,H3605,Song of Songs,4,492,20
בְּשָׂמִֽים׃,H1314,bə·śā·mîm.,spices,N‑mp,H1314,Song of Songs,4,493,20
תִּטֹּ֥פְנָה,H5197,tiṭ·ṭō·p̄ə·nāh,Drip,V‑Qal‑Imperf‑3fp,H5197,Song of Songs,4,494,20
שִׂפְתוֹתַ֖יִךְ,H8193,śip̄·ṯō·w·ṯa·yiḵ,Your lips,N‑fpc | 2fs,H8193,Song of Songs,4,495,20
כַּלָּ֑ה,H3618,kal·lāh;,[my] spouse,N‑fs,H3618,Song of Songs,4,496,20
דְּבַ֤שׁ,H1706,də·ḇaš,Honey,N‑ms,H1706,Song of Songs,4,497,20
וְחָלָב֙,H2461,wə·ḥā·lāḇ,and milk [are],Conj‑w | N‑ms,H2461,Song of Songs,4,498,20
תַּ֣חַת,H8478,ta·ḥaṯ,under,Prep,H8478,Song of Songs,4,499,20
לְשׁוֹנֵ֔ךְ,H3956,"lə·šō·w·nêḵ,",your tongue,N‑csc | 2fs,H3956,Song of Songs,4,500,20
וְרֵ֥יחַ,H7381,wə·rê·aḥ,and the fragrance,Conj‑w | N‑msc,H7381,Song of Songs,4,501,20
שַׂלְמֹתַ֖יִךְ,H8008,śal·mō·ṯa·yiḵ,of your garments,N‑fpc | 2fs,H8008,Song of Songs,4,502,20
כְּרֵ֥יחַ,H7381,kə·rê·aḥ,[Is] like the fragrance,Prep‑k | N‑msc,H7381,Song of Songs,4,503,20
לְבָנֽוֹן׃,H3844,lə·ḇā·nō·wn.,of Lebanon,N‑proper‑fs,H3844,Song of Songs,4,504,20
נָע֖וּל,H5274,nā·‘ūl,enclosed,V‑Qal‑QalPassPrtcpl‑ms,H5274,Song of Songs,4,505,20
אֲחֹתִ֣י,H269,’ă·ḥō·ṯî,[Is] my sister,N‑fsc | 1cs,H269,Song of Songs,4,506,20
כַלָּ֑ה,H3618,ḵal·lāh;,[my] spouse,N‑fs,H3618,Song of Songs,4,507,20
גַּ֥ל,H1530,gal,a spring,N‑ms,H1530,Song of Songs,4,508,20
נָע֖וּל,H5274,nā·‘ūl,shut up,V‑Qal‑QalPassPrtcpl‑ms,H5274,Song of Songs,4,509,20
מַעְיָ֥ן,H4599,ma‘·yān,a fountain,N‑ms,H4599,Song of Songs,4,510,20
חָתֽוּם׃,H2856,ḥā·ṯūm.,sealed,V‑Qal‑QalPassPrtcpl‑ms,H2856,Song of Songs,4,511,20
פַּרְדֵּ֣ס,H6508,par·dês,an orchard,N‑msc,H6508,Song of Songs,4,512,20
רִמּוֹנִ֔ים,H7416,"rim·mō·w·nîm,",of pomegranates,N‑mp,H7416,Song of Songs,4,513,20
עִ֖ם,H5973,‘im,with,Prep,H5973,Song of Songs,4,514,20
פְּרִ֣י,H6529,pə·rî,fruits,N‑msc,H6529,Song of Songs,4,515,20
מְגָדִ֑ים,H4022,mə·ḡā·ḏîm;,pleasant,N‑mp,H4022,Song of Songs,4,516,20
כְּפָרִ֖ים,H3724,kə·p̄ā·rîm,Fragrant henna,N‑mp,H3724,Song of Songs,4,517,20
עִם־,H5973,‘im-,with,Prep,H5973,Song of Songs,4,518,20
נְרָדִֽים׃,H5373,nə·rā·ḏîm.,spikenard,N‑mp,H5373,Song of Songs,4,519,20
וְכַרְכֹּ֗ם,H3750,"wə·ḵar·kōm,",and saffron,Conj‑w | N‑ms,H3750,Song of Songs,4,520,20
קָנֶה֙,H7070,qā·neh,Calamus,N‑ms,H7070,Song of Songs,4,521,20
וְקִנָּמ֔וֹן,H7076,"wə·qin·nā·mō·wn,",and cinnamon,Conj‑w | N‑ms,H7076,Song of Songs,4,522,20
עִ֖ם,H5973,‘im,with,Prep,H5973,Song of Songs,4,523,20
כָּל־,H3605,kāl-,all,N‑msc,H3605,Song of Songs,4,524,20
עֲצֵ֣י,H6086,‘ă·ṣê,trees,N‑mpc,H6086,Song of Songs,4,525,20
לְבוֹנָ֑ה,H3828,lə·ḇō·w·nāh;,of frankincense,N‑fs,H3828,Song of Songs,4,526,20
מֹ֚ר,H4753,mōr,Myrrh,N‑ms,H4753,Song of Songs,4,527,20
וַאֲהָל֔וֹת,H174,"wa·’ă·hā·lō·wṯ,",and aloes,Conj‑w | N‑mp,H174,Song of Songs,4,528,20
עִ֖ם,H5973,‘im,with,Prep,H5973,Song of Songs,4,529,20
כָּל־,H3605,kāl-,all,N‑msc,H3605,Song of Songs,4,530,20
רָאשֵׁ֥י,H7218,rā·šê,chief,N‑mpc,H7218,Song of Songs,4,531,20
בְשָׂמִֽים׃,H1314,ḇə·śā·mîm.,the spices,N‑mp,H1314,Song of Songs,4,532,20
גַּנִּ֔ים,H1588,"gan·nîm,",of gardens,N‑cp,H1588,Song of Songs,4,533,20
בְּאֵ֖ר,H875,bə·’êr,a well,N‑fsc,H875,Song of Songs,4,534,20
מַ֣יִם,H4325,ma·yim,of waters,N‑mp,H4325,Song of Songs,4,535,20
חַיִּ֑ים,H2416,ḥay·yîm;,living,Adj‑mp,H2416,Song of Songs,4,536,20
וְנֹזְלִ֖ים,H5140,wə·nō·zə·lîm,and streams,Conj‑w | V‑Qal‑Prtcpl‑mp,H5140,Song of Songs,4,537,20
מִן־,H4480,min-,from,Prep,H4480,Song of Songs,4,538,20
לְבָנֽוֹן׃,H3844,lə·ḇā·nō·wn.,Lebanon,N‑proper‑fs,H3844,Song of Songs,4,539,20
צָפוֹן֙,H6828,ṣā·p̄ō·wn,north [wind],N‑fs,H6828,Song of Songs,4,540,20
וּב֣וֹאִי,H935,ū·ḇō·w·’î,and come,Conj‑w | V‑Qal‑Imp‑fs,H935,Song of Songs,4,541,20
תֵימָ֔ן,H8486,"ṯê·mān,",south,N‑fs,H8486,Song of Songs,4,542,20
הָפִ֥יחִי,H6315,hā·p̄î·ḥî,Blow upon,V‑Hifil‑Imp‑fs,H6315,Song of Songs,4,543,20
גַנִּ֖י,H1588,ḡan·nî,my garden,N‑csc | 1cs,H1588,Song of Songs,4,544,20
יִזְּל֣וּ,H5140,yiz·zə·lū,[That] may flow out,V‑Qal‑Imperf‑3mp,H5140,Song of Songs,4,545,20
בְשָׂמָ֑יו,H1314,ḇə·śā·māw;,Its spices,N‑mpc | 3ms,H1314,Song of Songs,4,546,20
יָבֹ֤א,H935,yā·ḇō,let come,V‑Qal‑Imperf‑3ms,H935,Song of Songs,4,547,20
דוֹדִי֙,H1730,ḏō·w·ḏî,my beloved,N‑msc | 1cs,H1730,Song of Songs,4,548,20
לְגַנּ֔וֹ,H1588,"lə·ḡan·nōw,",to his garden,Prep‑l | N‑csc | 3ms,H1588,Song of Songs,4,549,20
וְיֹאכַ֖ל,H398,wə·yō·ḵal,and eat,Conj‑w | V‑Qal‑ConjImperf‑3ms,H398,Song of Songs,4,550,20
פְּרִ֥י,H6529,pə·rî,fruits,N‑msc,H6529,Song of Songs,4,551,20
מְגָדָֽיו׃,H4022,mə·ḡā·ḏāw.,its pleasant,N‑mpc | 3ms,H4022,Song of Songs,4,552,20
לְגַנִּי֮,H1588,lə·ḡan·nî,to my garden,Prep‑l | N‑csc | 1cs,H1588,Song of Songs,5,553,20
אֲחֹתִ֣י,H269,’ă·ḥō·ṯî,my sister,N‑fsc | 1cs,H269,Song of Songs,5,554,20
כַלָּה֒,H3618,ḵal·lāh,[my] spouse,N‑fs,H3618,Song of Songs,5,555,20
אָרִ֤יתִי,H717,’ā·rî·ṯî,I have gathered,V‑Qal‑Perf‑1cs,H717,Song of Songs,5,556,20
מוֹרִי֙,H4753,mō·w·rî,my myrrh,N‑msc | 1cs,H4753,Song of Songs,5,557,20
עִם־,H5973,‘im-,with,Prep,H5973,Song of Songs,5,558,20
בְּשָׂמִ֔י,H1314,"bə·śā·mî,",my spice,N‑msc | 1cs,H1314,Song of Songs,5,559,20
אָכַ֤לְתִּי,H398,’ā·ḵal·tî,I have eaten,V‑Qal‑Perf‑1cs,H398,Song of Songs,5,560,20
יַעְרִי֙,H3293,ya‘·rî,my honeycomb,N‑msc | 1cs,H3293,Song of Songs,5,561,20
עִם־,H5973,‘im-,with,Prep,H5973,Song of Songs,5,562,20
דִּבְשִׁ֔י,H1706,"diḇ·šî,",my honey,N‑msc | 1cs,H1706,Song of Songs,5,563,20
שָׁתִ֥יתִי,H8354,šā·ṯî·ṯî,I have drunk,V‑Qal‑Perf‑1cs,H8354,Song of Songs,5,564,20
יֵינִ֖י,H3196,yê·nî,my wine,N‑msc | 1cs,H3196,Song of Songs,5,565,20
עִם־,H5973,‘im-,with,Prep,H5973,Song of Songs,5,566,20
חֲלָבִ֑י,H2461,ḥă·lā·ḇî;,my milk,N‑msc | 1cs,H2461,Song of Songs,5,567,20
אִכְל֣וּ,H398,’iḵ·lū,Eat,V‑Qal‑Imp‑mp,H398,Song of Songs,5,568,20
רֵעִ֔ים,H7453,"rê·‘îm,",friends,N‑mp,H7453,Song of Songs,5,569,20
שְׁת֥וּ,H8354,šə·ṯū,Drink,V‑Qal‑Imp‑mp,H8354,Song of Songs,5,570,20
וְשִׁכְר֖וּ,H7937,wə·šiḵ·rū,and yes drink deeply,Conj‑w | V‑Qal‑Imp‑mp,H7937,Song of Songs,5,571,20
דּוֹדִֽים׃,H1730,dō·w·ḏîm.,beloved ones,N‑mp,H1730,Song of Songs,5,572,20
יְשֵׁנָ֖ה,H3462,yə·šê·nāh,sleep,Adj‑fs,H3462,Song of Songs,5,573,20
וְלִבִּ֣י,H3820,wə·lib·bî,but my heart,Conj‑w | N‑msc | 1cs,H3820,Song of Songs,5,574,20
עֵ֑ר,H5782,‘êr;,is awake,V‑Qal‑Prtcpl‑ms,H5782,Song of Songs,5,575,20
ק֣וֹל ׀,H6963,qō·wl,[it is] the voice,N‑msc,H6963,Song of Songs,5,576,20
דּוֹדִ֣י,H1730,dō·w·ḏî,of my beloved,N‑msc | 1cs,H1730,Song of Songs,5,577,20
דוֹפֵ֗ק,H1849,"ḏō·w·p̄êq,",He knocks,V‑Qal‑Prtcpl‑ms,H1849,Song of Songs,5,578,20
פִּתְחִי־,H6605,piṯ·ḥî-,[saying] Open,V‑Qal‑Imp‑fs,H6605,Song of Songs,5,579,20
אֲחֹתִ֤י,H269,’ă·ḥō·ṯî,my sister,N‑fsc | 1cs,H269,Song of Songs,5,580,20
רַעְיָתִי֙,H7474,ra‘·yā·ṯî,my love,N‑fsc | 1cs,H7474,Song of Songs,5,581,20
יוֹנָתִ֣י,H3123,yō·w·nā·ṯî,My dove,N‑fsc | 1cs,H3123,Song of Songs,5,582,20
תַמָּתִ֔י,H8535,"ṯam·mā·ṯî,",my perfect one,Adj‑fsc | 1cs,H8535,Song of Songs,5,583,20
שֶׁרֹּאשִׁי֙,H7218,šer·rō·šî,for my head,Pro‑r | N‑msc | 1cs,H7218,Song of Songs,5,584,20
נִמְלָא־,H4390,nim·lā-,is covered,V‑Nifal‑Prtcpl‑ms,H4390,Song of Songs,5,585,20
טָ֔ל,H2919,"ṭāl,",with dew,N‑ms,H2919,Song of Songs,5,586,20
קְוֻּצּוֹתַ֖י‪‬,H6977,qəw·wuṣ·ṣō·w·ṯay,My locks,N‑fpc | 1cs,H6977,Song of Songs,5,587,20
רְסִ֥יסֵי,H7447,rə·sî·sê,with the drops,N‑mpc,H7447,Song of Songs,5,588,20
לָֽיְלָה׃,H3915,lā·yə·lāh.,of the night,N‑ms,H3915,Song of Songs,5,589,20
אֶת־,H853,’eṯ-,-,DirObjM,H853,Song of Songs,5,590,20
כֻּתָּנְתִּ֔י,H3801,"kut·tā·nə·tî,",my robe,N‑fsc | 1cs,H3801,Song of Songs,5,591,20
אֵיכָ֖כָה,H349,’ê·ḵā·ḵāh,how,Interjection,H349,Song of Songs,5,592,20
אֶלְבָּשֶׁ֑נָּה,H3847,’el·bā·šen·nāh;,can I put it on [again],V‑Qal‑Imperf‑1cs | 3fse,H3847,Song of Songs,5,593,20
רָחַ֥צְתִּי,H7364,rā·ḥaṣ·tî,I have washed,V‑Qal‑Perf‑1cs,H7364,Song of Songs,5,594,20
אֶת־,H853,’eṯ-,-,DirObjM,H853,Song of Songs,5,595,20
רַגְלַ֖י,H7272,raḡ·lay,my feet,N‑fdc | 1cs,H7272,Song of Songs,5,596,20
אֵיכָ֥כָה,H349,’ê·ḵā·ḵāh,how,Interjection,H349,Song of Songs,5,597,20
אֲטַנְּפֵֽם׃,H2936,’ă·ṭan·nə·p̄êm.,can I defile them,V‑Piel‑Imperf‑1cs | 3mp,H2936,Song of Songs,5,598,20
שָׁלַ֤ח,H7971,šā·laḥ,put,V‑Qal‑Perf‑3ms,H7971,Song of Songs,5,599,20
יָדוֹ֙,H3027,yā·ḏōw,his hand,N‑fsc | 3ms,H3027,Song of Songs,5,600,20
מִן־,H4480,min-,by,Prep,H4480,Song of Songs,5,601,20
הַחֹ֔ר,H2356,"ha·ḥōr,",the latch [of the door],Art | N‑ms,H2356,Song of Songs,5,602,20
וּמֵעַ֖י,H4578,ū·mê·‘ay,and my heart,Conj‑w | N‑mpc | 1cs,H4578,Song of Songs,5,603,20
הָמ֥וּ,H1993,hā·mū,yearned,V‑Qal‑Perf‑3cp,H1993,Song of Songs,5,604,20
עָלָֽיו׃,H5921,‘ā·lāw.,for him,Prep | 3ms,H5921,Song of Songs,5,605,20
אֲנִ֖י,H589,’ă·nî,I,Pro‑1cs,H589,Song of Songs,5,606,20
לִפְתֹּ֣חַ,H6605,lip̄·tō·aḥ,to open,Prep‑l | V‑Qal‑Inf,H6605,Song of Songs,5,607,20
לְדוֹדִ֑י,H1730,lə·ḏō·w·ḏî;,for my beloved,Prep‑l | N‑msc | 1cs,H1730,Song of Songs,5,608,20
וְיָדַ֣י,H3027,wə·yā·ḏay,and my hands,Conj‑w | N‑fdc | 1cs,H3027,Song of Songs,5,609,20
נָֽטְפוּ־,H5197,nā·ṭə·p̄ū-,dripped,V‑Qal‑Perf‑3cp,H5197,Song of Songs,5,610,20
מ֗וֹר,H4753,"mō·wr,",[with] myrrh,N‑ms,H4753,Song of Songs,5,611,20
וְאֶצְבְּעֹתַי֙,H676,wə·’eṣ·bə·‘ō·ṯay,and My fingers,Conj‑w | N‑fpc | 1cs,H676,Song of Songs,5,612,20
מ֣וֹר,H4753,mō·wr,with myrrh,N‑ms,H4753,Song of Songs,5,613,20
עֹבֵ֔ר,H5674,"‘ō·ḇêr,",liquid,V‑Qal‑Prtcpl‑ms,H5674,Song of Songs,5,614,20
עַ֖ל,H5921,‘al,On,Prep,H5921,Song of Songs,5,615,20
כַּפּ֥וֹת,H3709,kap·pō·wṯ,the handles,N‑fpc,H3709,Song of Songs,5,616,20
הַמַּנְעֽוּל׃,H4514,ham·man·‘ūl.,of the lock,Art | N‑ms,H4514,Song of Songs,5,617,20
אֲנִי֙,H589,’ă·nî,I,Pro‑1cs,H589,Song of Songs,5,618,20
לְדוֹדִ֔י,H1730,"lə·ḏō·w·ḏî,",for my beloved,Prep‑l | N‑msc | 1cs,H1730,Song of Songs,5,619,20
וְדוֹדִ֖י,H1730,wə·ḏō·w·ḏî,but my beloved,Conj‑w | N‑msc | 1cs,H1730,Song of Songs,5,620,20
חָמַ֣ק,H2559,ḥā·maq,had turned away,V‑Qal‑Perf‑3ms,H2559,Song of Songs,5,621,20
עָבָ֑ר,H5674,‘ā·ḇār;,[and] was gone,V‑Qal‑Perf‑3ms,H5674,Song of Songs,5,622,20
נַפְשִׁי֙,H5315,nap̄·šî,My heart,N‑fsc | 1cs,H5315,Song of Songs,5,623,20
יָֽצְאָ֣ה,H3318,yā·ṣə·’āh,leaped up,V‑Qal‑Perf‑3fs,H3318,Song of Songs,5,624,20
בְדַבְּר֔וֹ,H1696,"ḇə·ḏab·bə·rōw,",when he spoke,Prep‑b | V‑Piel‑Inf | 3ms,H1696,Song of Songs,5,625,20
בִּקַּשְׁתִּ֙יהוּ֙,H1245,biq·qaš·tî·hū,I sought him,V‑Piel‑Perf‑1cs | 3ms,H1245,Song of Songs,5,626,20
וְלֹ֣א,H3808,wə·lō,but not,Conj‑w | Adv‑NegPrt,H3808,Song of Songs,5,627,20
מְצָאתִ֔יהוּ,H4672,"mə·ṣā·ṯî·hū,",I could find him,V‑Qal‑Perf‑1cs | 3ms,H4672,Song of Songs,5,628,20
קְרָאתִ֖יו,H7121,qə·rā·ṯîw,I called him,V‑Qal‑Perf‑1cs | 3ms,H7121,Song of Songs,5,629,20
וְלֹ֥א,H3808,wə·lō,but no,Conj‑w | Adv‑NegPrt,H3808,Song of Songs,5,630,20
עָנָֽנִי׃,H6030,‘ā·nā·nî.,he gave me answer,V‑Qal‑Perf‑3ms | 1cs,H6030,Song of Songs,5,631,20
הַשֹּׁמְרִ֛ים,H8104,haš·šō·mə·rîm,the watchmen,Art | V‑Qal‑Prtcpl‑mp,H8104,Song of Songs,5,632,20
הַסֹּבְבִ֥ים,H5437,has·sō·ḇə·ḇîm,who went about,Art | V‑Qal‑Prtcpl‑mp,H5437,Song of Songs,5,633,20
בָּעִ֖יר,H5892,bā·‘îr,the city,"Prep‑b, Art | N‑fs",H5892,Song of Songs,5,634,20
הִכּ֣וּנִי,H5221,hik·kū·nî,they struck me,V‑Hifil‑Perf‑3cp | 1cs,H5221,Song of Songs,5,635,20
פְצָע֑וּנִי,H6481,p̄ə·ṣā·‘ū·nî;,they wounded me,V‑Qal‑Perf‑3cp | 1cs,H6481,Song of Songs,5,636,20
נָשְׂא֤וּ,H5375,nā·śə·’ū,Took away,V‑Qal‑Perf‑3cp,H5375,Song of Songs,5,637,20
אֶת־,H853,’eṯ-,-,DirObjM,H853,Song of Songs,5,638,20
רְדִידִי֙,H7289,rə·ḏî·ḏî,my veil,N‑msc | 1cs,H7289,Song of Songs,5,639,20
מֵֽעָלַ֔י,H5921,"mê·‘ā·lay,",from me,Prep‑m | 1cs,H5921,Song of Songs,5,640,20
שֹׁמְרֵ֖י,H8104,šō·mə·rê,the keepers,V‑Qal‑Prtcpl‑mpc,H8104,Song of Songs,5,641,20
הַחֹמֽוֹת׃,H2346,ha·ḥō·mō·wṯ.,of the walls,Art | N‑fp,H2346,Song of Songs,5,642,20
אֶתְכֶ֖ם,H853,’eṯ·ḵem,you,DirObjM | 2mp,H853,Song of Songs,5,643,20
בְּנ֣וֹת,H1323,bə·nō·wṯ,daughters,N‑fpc,H1323,Song of Songs,5,644,20
יְרוּשָׁלִָ֑ם,H3389,yə·rū·šā·lim;,of Jerusalem,N‑proper‑fs,H3389,Song of Songs,5,645,20
אִֽם־,H518,’im-,if,Conj,H518,Song of Songs,5,646,20
תִּמְצְאוּ֙,H4672,tim·ṣə·’ū,you find,V‑Qal‑Imperf‑2mp,H4672,Song of Songs,5,647,20
אֶת־,H853,’eṯ-,-,DirObjM,H853,Song of Songs,5,648,20
דּוֹדִ֔י,H1730,"dō·w·ḏî,",my beloved,N‑msc | 1cs,H1730,Song of Songs,5,649,20
מַה־,H4100,mah-,what,Interrog,H4100,Song of Songs,5,650,20
תַּגִּ֣ידוּ,H5046,tag·gî·ḏū,you shall tell,V‑Hifil‑Imperf‑2mp,H5046,Song of Songs,5,651,20
שֶׁחוֹלַ֥ת,H2470,še·ḥō·w·laṯ,that sick,Pro‑r | V‑Qal‑Prtcpl‑fsc,H2470,Song of Songs,5,652,20
אַהֲבָ֖ה,H160,’a·hă·ḇāh,of love,N‑fs,H160,Song of Songs,5,653,20
אָֽנִי׃,H589,’ā·nî.,I [am],Pro‑1cs,H589,Song of Songs,5,654,20
דּוֹדֵ֣ךְ,H1730,dō·w·ḏêḵ,your beloved,N‑msc | 2fs,H1730,Song of Songs,5,655,20
מִדּ֔וֹד,H1730,"mid·dō·wḏ,",More than [another] beloved,Prep‑m | N‑ms,H1730,Song of Songs,5,656,20
הַיָּפָ֖ה,H3303,hay·yā·p̄āh,fairest,Art | Adj‑fs,H3303,Song of Songs,5,657,20
בַּנָּשִׁ֑ים,H802,ban·nā·šîm;,among women,"Prep‑b, Art | N‑fp",H802,Song of Songs,5,658,20
מַה־,H4100,mah-,what [is],Interrog,H4100,Song of Songs,5,659,20
דּוֹדֵ֣ךְ,H1730,dō·w·ḏêḵ,your beloved,N‑msc | 2fs,H1730,Song of Songs,5,660,20
מִדּ֔וֹד,H1730,"mid·dō·wḏ,",More than [another] beloved,Prep‑m | N‑ms,H1730,Song of Songs,5,661,20
שֶׁכָּ֖כָה,H3602,šek·kā·ḵāh,that so,Pro‑r | Adv,H3602,Song of Songs,5,662,20
הִשְׁבַּעְתָּֽנוּ׃,H7650,hiš·ba‘·tā·nū.,you charge us,V‑Hifil‑Perf‑2fs | 1cp,H7650,Song of Songs,5,663,20
צַח֙,H6703,ṣaḥ,[is] white,Adj‑ms,H6703,Song of Songs,5,664,20
וְאָד֔וֹם,H122,"wə·’ā·ḏō·wm,",and red,Conj‑w | Adj‑ms,H122,Song of Songs,5,665,20
דָּג֖וּל,H1713,dā·ḡūl,Chief,V‑Qal‑QalPassPrtcpl‑ms,H1713,Song of Songs,5,666,20
מֵרְבָבָֽה׃,H7233,mê·rə·ḇā·ḇāh.,among ten thousand,Prep‑m | Number‑fs,H7233,Song of Songs,5,667,20
כֶּ֣תֶם,H3800,ke·ṯem,gold,N‑msc,H3800,Song of Songs,5,668,20
פָּ֑ז,H6337,pāz;,[like] the finest,N‑ms,H6337,Song of Songs,5,669,20
קְוּצּוֹתָיו֙‪‬,H6977,qəw·wṣ·ṣō·w·ṯāw,His locks [are],N‑fpc | 3ms,H6977,Song of Songs,5,670,20
תַּלְתַּלִּ֔ים,H8534,"tal·tal·lîm,",wavy,N‑mp,H8534,Song of Songs,5,671,20
